protocol,subset,condition,fold,held_out,lambda,train_median_err_pct,n_train_views
LOCO_PHYSICAL_CAMERA,N8,S1,6,brics-odroid-008_cam0,10.0,8.7408,141
LOCO_PHYSICAL_CAMERA,N8,C1,6,brics-odroid-008_cam0,10.0,8.8487,141
LOCO_PHYSICAL_CAMERA,N8,C2,6,brics-odroid-008_cam0,10.0,8.9126,141
LOCO_PHYSICAL_CAMERA,N8,S1,7,brics-odroid-009_cam1,3.0,8.5854,139
LOCO_PHYSICAL_CAMERA,N8,C1,7,brics-odroid-009_cam1,10.0,8.6913,139
LOCO_PHYSICAL_CAMERA,N8,C2,7,brics-odroid-009_cam1,3.0,8.742,139
LOCO_PHYSICAL_CAMERA,N8,S1,8,brics-odroid-010_cam0,10.0,8.7408,139
LOCO_PHYSICAL_CAMERA,N8,C1,8,brics-odroid-010_cam0,10.0,8.8487,139
LOCO_PHYSICAL_CAMERA,N8,C2,8,brics-odroid-010_cam0,10.0,8.9126,139
LOCO_PHYSICAL_CAMERA,N8,S1,9,brics-odroid-010_cam1,10.0,8.6996,142
LOCO_PHYSICAL_CAMERA,N8,C1,9,brics-odroid-010_cam1,10.0,8.7225,142
LOCO_PHYSICAL_CAMERA,N8,C2,9,brics-odroid-010_cam1,3.0,8.807,142
LOCO_PHYSICAL_CAMERA,N8,S1,10,brics-odroid-011_cam0,10.0,8.7224,139
LOCO_PHYSICAL_CAMERA,N8,C1,10,brics-odroid-011_cam0,10.0,8.7291,139
LOCO_PHYSICAL_CAMERA,N8,C2,10,brics-odroid-011_cam0,3.0,8.8479,139
LOCO_PHYSICAL_CAMERA,N8,S1,11,brics-odroid-012_cam0,10.0,8.7224,139
LOCO_PHYSICAL_CAMERA,N8,C1,11,brics-odroid-012_cam0,10.0,8.7291,139
LOCO_PHYSICAL_CAMERA,N8,C2,11,brics-odroid-012_cam0,3.0,8.8479,139
LOCO_PHYSICAL_CAMERA,N8,S1,12,brics-odroid-012_cam1,10.0,8.7316,138
LOCO_PHYSICAL_CAMERA,N8,C1,12,brics-odroid-012_cam1,10.0,8.8821,138
LOCO_PHYSICAL_CAMERA,N8,C2,12,brics-odroid-012_cam1,10.0,8.9079,138
LOCO_PHYSICAL_CAMERA,N8,S1,13,brics-odroid-014_cam1,10.0,8.7224,139
LOCO_PHYSICAL_CAMERA,N8,C1,13,brics-odroid-014_cam1,10.0,8.7291,139
LOCO_PHYSICAL_CAMERA,N8,C2,13,brics-odroid-014_cam1,10.0,8.8416,139
LOCO_PHYSICAL_CAMERA,N8,S1,14,brics-odroid-015_cam0,10.0,8.7224,141
LOCO_PHYSICAL_CAMERA,N8,C1,14,brics-odroid-015_cam0,10.0,8.7291,141
LOCO_PHYSICAL_CAMERA,N8,C2,14,brics-odroid-015_cam0,3.0,8.8479,141
LOCO_PHYSICAL_CAMERA,N8,S1,15,brics-odroid-015_cam1,10.0,8.5391,138
LOCO_PHYSICAL_CAMERA,N8,C1,15,brics-odroid-015_cam1,10.0,8.6328,138
LOCO_PHYSICAL_CAMERA,N8,C2,15,brics-odroid-015_cam1,3.0,8.6941,138
LOCO_PHYSICAL_CAMERA,N8,S1,16,brics-odroid-016_cam0,10.0,8.7788,138
LOCO_PHYSICAL_CAMERA,N8,C1,16,brics-odroid-016_cam0,10.0,8.8821,138
LOCO_PHYSICAL_CAMERA,N8,C2,16,brics-odroid-016_cam0,10.0,8.9214,138
LOCO_PHYSICAL_CAMERA,N8,S1,17,brics-odroid-017_cam0,10.0,8.7408,139
LOCO_PHYSICAL_CAMERA,N8,C1,17,brics-odroid-017_cam0,10.0,8.9154,139
LOCO_PHYSICAL_CAMERA,N8,C2,17,brics-odroid-017_cam0,10.0,8.9126,139
LOCO_PHYSICAL_CAMERA,N8,S1,18,brics-odroid-017_cam1,10.0,8.8169,139
LOCO_PHYSICAL_CAMERA,N8,C1,18,brics-odroid-017_cam1,10.0,8.8487,139
LOCO_PHYSICAL_CAMERA,N8,C2,18,brics-odroid-017_cam1,10.0,8.9302,139
LOCO_PHYSICAL_CAMERA,N8,S1,19,brics-odroid-019_cam1,10.0,8.8169,139
LOCO_PHYSICAL_CAMERA,N8,C1,19,brics-odroid-019_cam1,10.0,8.8487,139
LOCO_PHYSICAL_CAMERA,N8,C2,19,brics-odroid-019_cam1,10.0,8.9126,139
LOCO_PHYSICAL_CAMERA,N8,S1,20,brics-odroid-020_cam0,10.0,8.7224,139
LOCO_PHYSICAL_CAMERA,N8,C1,20,brics-odroid-020_cam0,10.0,8.7291,139
LOCO_PHYSICAL_CAMERA,N8,C2,20,brics-odroid-020_cam0,3.0,8.8479,139
LOCO_PHYSICAL_CAMERA,N8,S1,21,brics-odroid-020_cam1,3.0,8.6505,139
LOCO_PHYSICAL_CAMERA,N8,C1,21,brics-odroid-020_cam1,10.0,8.7291,139
LOCO_PHYSICAL_CAMERA,N8,C2,21,brics-odroid-020_cam1,3.0,8.7662,139
LOCO_PHYSICAL_CAMERA,N8,S1,22,brics-odroid-021_cam0,3.0,8.5746,138
LOCO_PHYSICAL_CAMERA,N8,C1,22,brics-odroid-021_cam0,10.0,8.7036,138
LOCO_PHYSICAL_CAMERA,N8,C2,22,brics-odroid-021_cam0,10.0,8.6855,138
LOCO_PHYSICAL_CAMERA,N8,S1,23,brics-odroid-021_cam1,3.0,8.6505,139
LOCO_PHYSICAL_CAMERA,N8,C1,23,brics-odroid-021_cam1,10.0,8.7159,139
LOCO_PHYSICAL_CAMERA,N8,C2,23,brics-odroid-021_cam1,3.0,8.7662,139
LOCO_PHYSICAL_CAMERA,N8,S1,24,brics-odroid-022_cam0,10.0,8.6996,140
LOCO_PHYSICAL_CAMERA,N8,C1,24,brics-odroid-022_cam0,10.0,8.7225,140
LOCO_PHYSICAL_CAMERA,N8,C2,24,brics-odroid-022_cam0,3.0,8.807,140
LOCO_PHYSICAL_CAMERA,N8,S1,25,brics-odroid-022_cam1,10.0,8.6996,140
LOCO_PHYSICAL_CAMERA,N8,C1,25,brics-odroid-022_cam1,10.0,8.7225,140
LOCO_PHYSICAL_CAMERA,N8,C2,25,brics-odroid-022_cam1,3.0,8.807,140
LOCO_PHYSICAL_CAMERA,N8,S1,26,brics-odroid-023_cam0,10.0,8.8169,139
LOCO_PHYSICAL_CAMERA,N8,C1,26,brics-odroid-023_cam0,10.0,8.9154,139
LOCO_PHYSICAL_CAMERA,N8,C2,26,brics-odroid-023_cam0,10.0,8.9302,139
LOCO_PHYSICAL_CAMERA,N8,S1,27,brics-odroid-024_cam0,3.0,8.6179,138
LOCO_PHYSICAL_CAMERA,N8,C1,27,brics-odroid-024_cam0,10.0,8.7036,138
LOCO_PHYSICAL_CAMERA,N8,C2,27,brics-odroid-024_cam0,3.0,8.7541,138
LOCO_PHYSICAL_CAMERA,N8,S1,28,brics-odroid-024_cam1,3.0,8.6505,139
LOCO_PHYSICAL_CAMERA,N8,C1,28,brics-odroid-024_cam1,10.0,8.7159,139
LOCO_PHYSICAL_CAMERA,N8,C2,28,brics-odroid-024_cam1,3.0,8.742,139
LOCO_PHYSICAL_CAMERA,N8,S1,29,brics-odroid-025_cam0,3.0,8.5854,139
LOCO_PHYSICAL_CAMERA,N8,C1,29,brics-odroid-025_cam0,10.0,8.6913,139
LOCO_PHYSICAL_CAMERA,N8,C2,29,brics-odroid-025_cam0,3.0,8.742,139
LOCO_PHYSICAL_CAMERA,N8,S1,30,brics-odroid-025_cam1,10.0,8.7316,138
LOCO_PHYSICAL_CAMERA,N8,C1,30,brics-odroid-025_cam1,10.0,8.7225,138
LOCO_PHYSICAL_CAMERA,N8,C2,30,brics-odroid-025_cam1,10.0,8.9079,138
LOCO_PHYSICAL_CAMERA,N8,S1,31,brics-odroid-026_cam0,10.0,8.7696,140
LOCO_PHYSICAL_CAMERA,N8,C1,31,brics-odroid-026_cam0,10.0,8.8821,140
LOCO_PHYSICAL_CAMERA,N8,C2,31,brics-odroid-026_cam0,10.0,8.9214,140
LOCO_PHYSICAL_CAMERA,N8,S1,32,brics-odroid-026_cam1,10.0,8.7788,140
LOCO_PHYSICAL_CAMERA,N8,C1,32,brics-odroid-026_cam1,10.0,8.7889,140
LOCO_PHYSICAL_CAMERA,N8,C2,32,brics-odroid-026_cam1,10.0,8.9214,140
LOCO_PHYSICAL_CAMERA,N8,S1,33,brics-odroid-027_cam0,10.0,8.7316,140
LOCO_PHYSICAL_CAMERA,N8,C1,33,brics-odroid-027_cam0,10.0,8.7889,140
LOCO_PHYSICAL_CAMERA,N8,C2,33,brics-odroid-027_cam0,10.0,8.9214,140
LOCO_PHYSICAL_CAMERA,N8,S1,35,brics-odroid-028_cam0,3.0,8.6505,141
LOCO_PHYSICAL_CAMERA,N8,C1,35,brics-odroid-028_cam0,10.0,8.7159,141
LOCO_PHYSICAL_CAMERA,N8,C2,35,brics-odroid-028_cam0,3.0,8.7662,141
LOCO_PHYSICAL_CAMERA,N8,S1,36,brics-odroid-029_cam0,10.0,8.7224,141
LOCO_PHYSICAL_CAMERA,N8,C1,36,brics-odroid-029_cam0,10.0,8.7291,141
LOCO_PHYSICAL_CAMERA,N8,C2,36,brics-odroid-029_cam0,3.0,8.8479,141
LOCO_PHYSICAL_CAMERA,N8,S1,37,brics-odroid-029_cam1,10.0,8.7316,140
LOCO_PHYSICAL_CAMERA,N8,C1,37,brics-odroid-029_cam1,10.0,8.7889,140
LOCO_PHYSICAL_CAMERA,N8,C2,37,brics-odroid-029_cam1,10.0,8.8724,140
LOCO_PHYSICAL_CAMERA,N8,S1,38,brics-odroid-030_cam0,3.0,8.5854,139
LOCO_PHYSICAL_CAMERA,N8,C1,38,brics-odroid-030_cam0,10.0,8.6913,139
LOCO_PHYSICAL_CAMERA,N8,C2,38,brics-odroid-030_cam0,3.0,8.742,139
LOCO_PHYSICAL_CAMERA,N8,S1,39,brics-odroid-030_cam1,3.0,8.6179,140
LOCO_PHYSICAL_CAMERA,N8,C1,39,brics-odroid-030_cam1,10.0,8.7036,140
LOCO_PHYSICAL_CAMERA,N8,C2,39,brics-odroid-030_cam1,3.0,8.7541,140
LOSO_SEQUENCE,ALL_COMMON,S1,0,p36-tea-0010,3.0,8.4922,112
LOSO_SEQUENCE,ALL_COMMON,C1,0,p36-tea-0010,10.0,8.4221,112
LOSO_SEQUENCE,ALL_COMMON,C2,0,p36-tea-0010,3.0,8.4291,112
LOSO_SEQUENCE,ALL_COMMON,S1,1,p41-boxing-0021,10.0,9.9284,115
LOSO_SEQUENCE,ALL_COMMON,C1,1,p41-boxing-0021,10.0,9.5337,115
LOSO_SEQUENCE,ALL_COMMON,C2,1,p41-boxing-0021,10.0,9.185,115
LOSO_SEQUENCE,ALL_COMMON,S1,2,p41-plant-0004,3.0,8.5431,122
LOSO_SEQUENCE,ALL_COMMON,C1,2,p41-plant-0004,0.01,8.78,122
LOSO_SEQUENCE,ALL_COMMON,C2,2,p41-plant-0004,10.0,8.6041,122
LOSO_SEQUENCE,ALL_COMMON,S1,3,p44-dog-0004,10.0,8.1808,117
LOSO_SEQUENCE,ALL_COMMON,C1,3,p44-dog-0004,3.0,8.1995,117
LOSO_SEQUENCE,ALL_COMMON,C2,3,p44-dog-0004,10.0,7.9346,117
LOSO_SEQUENCE,ALL_COMMON,S1,4,p52-instrument-0034,3.0,8.9278,138
LOSO_SEQUENCE,ALL_COMMON,C1,4,p52-instrument-0034,10.0,9.0363,138
LOSO_SEQUENCE,ALL_COMMON,C2,4,p52-instrument-0034,10.0,8.8229,138
LOSO_SEQUENCE,DIVERSE16,S1,0,p36-tea-0010,0.01,9.9311,84
LOSO_SEQUENCE,DIVERSE16,C1,0,p36-tea-0010,10.0,9.8254,84
LOSO_SEQUENCE,DIVERSE16,C2,0,p36-tea-0010,10.0,8.9537,84
LOSO_SEQUENCE,DIVERSE16,S1,1,p41-boxing-0021,0.01,10.5521,79
LOSO_SEQUENCE,DIVERSE16,C1,1,p41-boxing-0021,10.0,10.1446,79
LOSO_SEQUENCE,DIVERSE16,C2,1,p41-boxing-0021,10.0,10.2782,79
LOSO_SEQUENCE,DIVERSE16,S1,2,p41-plant-0004,0.01,8.6487,83
LOSO_SEQUENCE,DIVERSE16,C1,2,p41-plant-0004,0.01,8.6486,83
LOSO_SEQUENCE,DIVERSE16,C2,2,p41-plant-0004,3.0,8.3829,83
LOSO_SEQUENCE,DIVERSE16,S1,3,p44-dog-0004,10.0,8.0847,83
LOSO_SEQUENCE,DIVERSE16,C1,3,p44-dog-0004,0.01,8.2185,83
LOSO_SEQUENCE,DIVERSE16,C2,3,p44-dog-0004,10.0,7.899,83
LOSO_SEQUENCE,DIVERSE16,S1,4,p52-instrument-0034,3.0,10.2057,95
LOSO_SEQUENCE,DIVERSE16,C1,4,p52-instrument-0034,10.0,9.7117,95
LOSO_SEQUENCE,DIVERSE16,C2,4,p52-instrument-0034,10.0,9.0367,95
LOSO_SEQUENCE,DIVERSE32,S1,0,p36-tea-0010,10.0,9.6245,84
LOSO_SEQUENCE,DIVERSE32,C1,0,p36-tea-0010,0.01,9.7407,84
LOSO_SEQUENCE,DIVERSE32,C2,0,p36-tea-0010,10.0,8.7683,84
LOSO_SEQUENCE,DIVERSE32,S1,1,p41-boxing-0021,1.0,10.3849,79
LOSO_SEQUENCE,DIVERSE32,C1,1,p41-boxing-0021,0.01,10.4105,79
LOSO_SEQUENCE,DIVERSE32,C2,1,p41-boxing-0021,10.0,10.0983,79
LOSO_SEQUENCE,DIVERSE32,S1,2,p41-plant-0004,10.0,8.4835,83
LOSO_SEQUENCE,DIVERSE32,C1,2,p41-plant-0004,0.01,8.6713,83
LOSO_SEQUENCE,DIVERSE32,C2,2,p41-plant-0004,10.0,8.2907,83
LOSO_SEQUENCE,DIVERSE32,S1,3,p44-dog-0004,3.0,7.9032,83
LOSO_SEQUENCE,DIVERSE32,C1,3,p44-dog-0004,3.0,7.8446,83
LOSO_SEQUENCE,DIVERSE32,C2,3,p44-dog-0004,10.0,7.7708,83
LOSO_SEQUENCE,DIVERSE32,S1,4,p52-instrument-0034,10.0,9.9535,95
LOSO_SEQUENCE,DIVERSE32,C1,4,p52-instrument-0034,10.0,9.9925,95
LOSO_SEQUENCE,DIVERSE32,C2,4,p52-instrument-0034,10.0,8.893,95
LOSO_SEQUENCE,LOW16,S1,0,p36-tea-0010,10.0,9.725,84
LOSO_SEQUENCE,LOW16,C1,0,p36-tea-0010,0.01,10.0829,84
LOSO_SEQUENCE,LOW16,C2,0,p36-tea-0010,3.0,9.6285,84
LOSO_SEQUENCE,LOW16,S1,1,p41-boxing-0021,10.0,10.3488,79
LOSO_SEQUENCE,LOW16,C1,1,p41-boxing-0021,10.0,10.478,79
LOSO_SEQUENCE,LOW16,C2,1,p41-boxing-0021,0.01,10.6378,79
LOSO_SEQUENCE,LOW16,S1,2,p41-plant-0004,3.0,9.3183,83
LOSO_SEQUENCE,LOW16,C1,2,p41-plant-0004,3.0,9.5026,83
LOSO_SEQUENCE,LOW16,C2,2,p41-plant-0004,10.0,9.0354,83
LOSO_SEQUENCE,LOW16,S1,3,p44-dog-0004,10.0,8.7963,83
LOSO_SEQUENCE,LOW16,C1,3,p44-dog-0004,10.0,8.847,83
LOSO_SEQUENCE,LOW16,C2,3,p44-dog-0004,10.0,8.8213,83
LOSO_SEQUENCE,LOW16,S1,4,p52-instrument-0034,10.0,10.1721,95
LOSO_SEQUENCE,LOW16,C1,4,p52-instrument-0034,10.0,10.2765,95
LOSO_SEQUENCE,LOW16,C2,4,p52-instrument-0034,10.0,10.0381,95
LOSO_SEQUENCE,LOW32,S1,0,p36-tea-0010,10.0,9.7813,84
LOSO_SEQUENCE,LOW32,C1,0,p36-tea-0010,10.0,9.7333,84
LOSO_SEQUENCE,LOW32,C2,0,p36-tea-0010,10.0,9.2358,84
LOSO_SEQUENCE,LOW32,S1,1,p41-boxing-0021,3.0,10.3878,79
LOSO_SEQUENCE,LOW32,C1,1,p41-boxing-0021,1.0,10.4287,79
LOSO_SEQUENCE,LOW32,C2,1,p41-boxing-0021,0.01,10.4747,79
LOSO_SEQUENCE,LOW32,S1,2,p41-plant-0004,3.0,8.7422,83
LOSO_SEQUENCE,LOW32,C1,2,p41-plant-0004,3.0,9.102,83
LOSO_SEQUENCE,LOW32,C2,2,p41-plant-0004,10.0,8.8023,83
LOSO_SEQUENCE,LOW32,S1,3,p44-dog-0004,10.0,8.661,83
LOSO_SEQUENCE,LOW32,C1,3,p44-dog-0004,10.0,8.6448,83
LOSO_SEQUENCE,LOW32,C2,3,p44-dog-0004,10.0,8.3454,83
LOSO_SEQUENCE,LOW32,S1,4,p52-instrument-0034,10.0,10.0016,95
LOSO_SEQUENCE,LOW32,C1,4,p52-instrument-0034,10.0,10.186,95
LOSO_SEQUENCE,LOW32,C2,4,p52-instrument-0034,10.0,9.303,95
LOSO_SEQUENCE,N16,S1,0,p36-tea-0010,10.0,8.7023,100
LOSO_SEQUENCE,N16,C1,0,p36-tea-0010,10.0,8.3727,100
LOSO_SEQUENCE,N16,C2,0,p36-tea-0010,10.0,8.8145,100
LOSO_SEQUENCE,N16,S1,1,p41-boxing-0021,10.0,10.0194,100
LOSO_SEQUENCE,N16,C1,1,p41-boxing-0021,10.0,9.5226,100
LOSO_SEQUENCE,N16,C2,1,p41-boxing-0021,10.0,9.2365,100
LOSO_SEQUENCE,N16,S1,2,p41-plant-0004,3.0,8.4414,107
LOSO_SEQUENCE,N16,C1,2,p41-plant-0004,10.0,8.1993,107
LOSO_SEQUENCE,N16,C2,2,p41-plant-0004,10.0,8.2907,107
LOSO_SEQUENCE,N16,S1,3,p44-dog-0004,3.0,8.183,104
LOSO_SEQUENCE,N16,C1,3,p44-dog-0004,10.0,7.8156,104
LOSO_SEQUENCE,N16,C2,3,p44-dog-0004,10.0,7.8208,104
LOSO_SEQUENCE,N16,S1,4,p52-instrument-0034,10.0,8.976,121
LOSO_SEQUENCE,N16,C1,4,p52-instrument-0034,10.0,8.4772,121
LOSO_SEQUENCE,N16,C2,4,p52-instrument-0034,10.0,8.821,121
LOSO_SEQUENCE,N32,S1,0,p36-tea-0010,10.0,9.168,84
LOSO_SEQUENCE,N32,C1,0,p36-tea-0010,10.0,9.5786,84
LOSO_SEQUENCE,N32,C2,0,p36-tea-0010,10.0,8.9348,84
LOSO_SEQUENCE,N32,S1,1,p41-boxing-0021,1.0,10.3158,79
LOSO_SEQUENCE,N32,C1,1,p41-boxing-0021,10.0,10.2397,79
LOSO_SEQUENCE,N32,C2,1,p41-boxing-0021,0.01,10.3344,79
LOSO_SEQUENCE,N32,S1,2,p41-plant-0004,0.01,8.7982,83
LOSO_SEQUENCE,N32,C1,2,p41-plant-0004,0.01,8.7983,83
LOSO_SEQUENCE,N32,C2,2,p41-plant-0004,10.0,8.5629,83
LOSO_SEQUENCE,N32,S1,3,p44-dog-0004,10.0,8.0421,83
LOSO_SEQUENCE,N32,C1,3,p44-dog-0004,10.0,8.1441,83
LOSO_SEQUENCE,N32,C2,3,p44-dog-0004,10.0,7.9501,83
LOSO_SEQUENCE,N32,S1,4,p52-instrument-0034,10.0,9.7632,95
LOSO_SEQUENCE,N32,C1,4,p52-instrument-0034,10.0,9.7092,95
LOSO_SEQUENCE,N32,C2,4,p52-instrument-0034,10.0,8.9703,95
LOSO_SEQUENCE,N64,S1,1,p41-boxing-0021,10.0,10.1549,22
LOSO_SEQUENCE,N64,C1,1,p41-boxing-0021,10.0,10.0786,22
LOSO_SEQUENCE,N64,C2,1,p41-boxing-0021,0.01,10.2681,22
LOSO_SEQUENCE,N64,S1,3,p44-dog-0004,1.0,6.7351,12
LOSO_SEQUENCE,N64,C1,3,p44-dog-0004,0.01,6.7977,12
LOSO_SEQUENCE,N64,C2,3,p44-dog-0004,0.3,6.7893,12
LOSO_SEQUENCE,N64,S1,4,p52-instrument-0034,3.0,12.1108,12
LOSO_SEQUENCE,N64,C1,4,p52-instrument-0034,10.0,11.3663,12
LOSO_SEQUENCE,N64,C2,4,p52-instrument-0034,0.01,12.1175,12
LOSO_SEQUENCE,N8,S1,0,p36-tea-0010,10.0,8.7224,107
LOSO_SEQUENCE,N8,C1,0,p36-tea-0010,10.0,8.9154,107
LOSO_SEQUENCE,N8,C2,0,p36-tea-0010,10.0,8.9126,107
LOSO_SEQUENCE,N8,S1,1,p41-boxing-0021,10.0,9.9124,108
LOSO_SEQUENCE,N8,C1,1,p41-boxing-0021,10.0,9.2838,108
LOSO_SEQUENCE,N8,C2,1,p41-boxing-0021,10.0,9.3854,108
LOSO_SEQUENCE,N8,S1,2,p41-plant-0004,10.0,8.5391,116
LOSO_SEQUENCE,N8,C1,2,p41-plant-0004,10.0,8.7036,116
LOSO_SEQUENCE,N8,C2,2,p41-plant-0004,3.0,8.7541,116
LOSO_SEQUENCE,N8,S1,3,p44-dog-0004,10.0,8.3009,111
LOSO_SEQUENCE,N8,C1,3,p44-dog-0004,10.0,8.2944,111
LOSO_SEQUENCE,N8,C2,3,p44-dog-0004,10.0,8.2568,111
LOSO_SEQUENCE,N8,S1,4,p52-instrument-0034,10.0,8.7788,130
LOSO_SEQUENCE,N8,C1,4,p52-instrument-0034,10.0,8.8821,130
LOSO_SEQUENCE,N8,C2,4,p52-instrument-0034,10.0,8.9214,130
