sequence,camera,frame,n_hands,n_zero_sentinel_hands,classes,err_n,err_mean_px,err_median_px,err_p90_px,err_p95_px,err_max_px
p36-tea-0010/010,brics-odroid-012_cam0,17,2,0,bad|good,2,157.4592,157.4592,280.5494,295.9356,311.3219
p36-tea-0010/010,brics-odroid-012_cam0,170,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-012_cam0,171,1,0,good,1,2.4706,2.4706,2.4706,2.4706,2.4706
p36-tea-0010/010,brics-odroid-012_cam0,187,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-012_cam0,218,1,0,bad,1,195.9511,195.9511,195.9511,195.9511,195.9511
p36-tea-0010/010,brics-odroid-012_cam0,220,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-012_cam0,235,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-012_cam0,237,1,0,good,1,4.2327,4.2327,4.2327,4.2327,4.2327
p36-tea-0010/010,brics-odroid-012_cam0,252,1,0,bad,1,211.493,211.493,211.493,211.493,211.493
p36-tea-0010/010,brics-odroid-012_cam0,254,1,0,bad,1,200.2547,200.2547,200.2547,200.2547,200.2547
p36-tea-0010/010,brics-odroid-012_cam0,269,1,0,bad,1,215.4479,215.4479,215.4479,215.4479,215.4479
p36-tea-0010/010,brics-odroid-012_cam0,271,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-012_cam0,286,1,0,good,1,4.2686,4.2686,4.2686,4.2686,4.2686
p36-tea-0010/010,brics-odroid-012_cam0,288,1,0,good,1,4.9768,4.9768,4.9768,4.9768,4.9768
p36-tea-0010/010,brics-odroid-012_cam0,303,1,0,good,1,3.9252,3.9252,3.9252,3.9252,3.9252
p36-tea-0010/010,brics-odroid-012_cam0,305,1,0,good,1,4.6621,4.6621,4.6621,4.6621,4.6621
p36-tea-0010/010,brics-odroid-012_cam0,320,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-012_cam0,322,1,0,good,1,3.3129,3.3129,3.3129,3.3129,3.3129
p36-tea-0010/010,brics-odroid-012_cam0,337,1,0,good,1,3.8037,3.8037,3.8037,3.8037,3.8037
p36-tea-0010/010,brics-odroid-012_cam0,339,1,0,good,1,4.5272,4.5272,4.5272,4.5272,4.5272
p36-tea-0010/010,brics-odroid-012_cam0,34,2,0,good|good,2,2.8104,2.8104,2.8283,2.8306,2.8328
p36-tea-0010/010,brics-odroid-012_cam0,354,1,0,good,1,2.3677,2.3677,2.3677,2.3677,2.3677
p36-tea-0010/010,brics-odroid-012_cam0,51,2,0,good|good,2,3.4463,3.4463,3.837,3.8859,3.9347
p36-tea-0010/010,brics-odroid-012_cam0,68,2,0,good|good,2,4.441,4.441,6.0416,6.2416,6.4417
p36-tea-0010/010,brics-odroid-012_cam0,85,2,1,bad|zero_sentinel,1,217.2307,217.2307,217.2307,217.2307,217.2307
p36-tea-0010/010,brics-odroid-012_cam1,0,2,0,good|good,2,3.6211,3.6211,3.6337,3.6353,3.6369
p36-tea-0010/010,brics-odroid-012_cam1,102,2,0,good|medium,2,9.1586,9.1586,10.5884,10.7672,10.9459
p36-tea-0010/010,brics-odroid-012_cam1,119,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-012_cam1,136,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-012_cam1,153,2,1,medium|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-012_cam1,17,2,0,good|good,2,4.3375,4.3375,5.5459,5.6969,5.848
p36-tea-0010/010,brics-odroid-012_cam1,170,1,0,medium,,,,,,
p36-tea-0010/010,brics-odroid-012_cam1,171,1,0,good,1,5.1113,5.1113,5.1113,5.1113,5.1113
p36-tea-0010/010,brics-odroid-012_cam1,187,1,0,medium,,,,,,
p36-tea-0010/010,brics-odroid-012_cam1,218,1,0,good,1,5.1657,5.1657,5.1657,5.1657,5.1657
p36-tea-0010/010,brics-odroid-012_cam1,220,1,0,medium,,,,,,
p36-tea-0010/010,brics-odroid-012_cam1,235,1,0,bad,1,65.0782,65.0782,65.0782,65.0782,65.0782
p36-tea-0010/010,brics-odroid-012_cam1,237,1,0,medium,1,39.1109,39.1109,39.1109,39.1109,39.1109
p36-tea-0010/010,brics-odroid-012_cam1,252,1,0,good,1,8.3996,8.3996,8.3996,8.3996,8.3996
p36-tea-0010/010,brics-odroid-012_cam1,254,1,0,good,1,7.0252,7.0252,7.0252,7.0252,7.0252
p36-tea-0010/010,brics-odroid-012_cam1,269,1,0,good,1,4.4645,4.4645,4.4645,4.4645,4.4645
p36-tea-0010/010,brics-odroid-012_cam1,271,1,0,good,1,5.99,5.99,5.99,5.99,5.99
p36-tea-0010/010,brics-odroid-012_cam1,286,1,0,good,1,3.5759,3.5759,3.5759,3.5759,3.5759
p36-tea-0010/010,brics-odroid-012_cam1,288,1,0,good,1,5.0721,5.0721,5.0721,5.0721,5.0721
p36-tea-0010/010,brics-odroid-012_cam1,303,1,0,good,1,3.4539,3.4539,3.4539,3.4539,3.4539
p36-tea-0010/010,brics-odroid-012_cam1,305,1,0,good,1,4.6506,4.6506,4.6506,4.6506,4.6506
p36-tea-0010/010,brics-odroid-012_cam1,320,1,0,good,1,3.7421,3.7421,3.7421,3.7421,3.7421
p36-tea-0010/010,brics-odroid-012_cam1,322,1,0,good,1,4.6949,4.6949,4.6949,4.6949,4.6949
p36-tea-0010/010,brics-odroid-012_cam1,337,1,0,good,1,3.88,3.88,3.88,3.88,3.88
p36-tea-0010/010,brics-odroid-012_cam1,339,1,0,good,1,5.2762,5.2762,5.2762,5.2762,5.2762
p36-tea-0010/010,brics-odroid-012_cam1,34,2,0,good|good,2,4.6648,4.6648,4.8171,4.8361,4.8551
p36-tea-0010/010,brics-odroid-012_cam1,354,1,0,good,1,3.8209,3.8209,3.8209,3.8209,3.8209
p36-tea-0010/010,brics-odroid-012_cam1,51,2,0,good|good,2,4.3861,4.3861,5.0679,5.1531,5.2383
p36-tea-0010/010,brics-odroid-012_cam1,68,2,0,good|good,2,4.648,4.648,5.2259,5.2982,5.3704
p36-tea-0010/010,brics-odroid-012_cam1,85,2,0,good|good,2,5.9266,5.9266,5.9823,5.9892,5.9962
p36-tea-0010/010,brics-odroid-014_cam1,0,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,102,2,0,good|good,2,4.4901,4.4901,5.3871,5.4992,5.6113
p36-tea-0010/010,brics-odroid-014_cam1,119,2,0,bad|bad,2,187.1161,187.1161,193.0631,193.8065,194.5499
p36-tea-0010/010,brics-odroid-014_cam1,136,2,0,medium|medium,2,36.3432,36.3432,39.4742,39.8655,40.2569
p36-tea-0010/010,brics-odroid-014_cam1,153,2,0,good|good,2,5.1259,5.1259,5.4116,5.4473,5.483
p36-tea-0010/010,brics-odroid-014_cam1,17,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,170,1,0,good,1,8.8331,8.8331,8.8331,8.8331,8.8331
p36-tea-0010/010,brics-odroid-014_cam1,171,1,0,good,1,5.5477,5.5477,5.5477,5.5477,5.5477
p36-tea-0010/010,brics-odroid-014_cam1,187,1,0,good,1,9.6131,9.6131,9.6131,9.6131,9.6131
p36-tea-0010/010,brics-odroid-014_cam1,218,1,0,good,1,4.3664,4.3664,4.3664,4.3664,4.3664
p36-tea-0010/010,brics-odroid-014_cam1,220,1,0,good,1,8.7668,8.7668,8.7668,8.7668,8.7668
p36-tea-0010/010,brics-odroid-014_cam1,235,1,0,good,1,4.4985,4.4985,4.4985,4.4985,4.4985
p36-tea-0010/010,brics-odroid-014_cam1,237,1,0,bad,1,186.8362,186.8362,186.8362,186.8362,186.8362
p36-tea-0010/010,brics-odroid-014_cam1,252,1,0,bad,1,208.271,208.271,208.271,208.271,208.271
p36-tea-0010/010,brics-odroid-014_cam1,254,1,0,bad,1,205.6831,205.6831,205.6831,205.6831,205.6831
p36-tea-0010/010,brics-odroid-014_cam1,269,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,271,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,286,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,288,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,303,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,305,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,320,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,322,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,337,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,339,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,34,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,354,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,51,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,68,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-014_cam1,85,2,0,bad|bad,2,216.8016,216.8016,223.1202,223.91,224.6998
p36-tea-0010/010,brics-odroid-015_cam0,0,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-015_cam0,102,2,0,good|medium,2,11.4893,11.4893,13.9462,14.2533,14.5604
p36-tea-0010/010,brics-odroid-015_cam0,119,2,0,good|medium,2,7.6798,7.6798,10.0312,10.3252,10.6191
p36-tea-0010/010,brics-odroid-015_cam0,136,2,0,good|good,2,3.1292,3.1292,4.2803,4.4242,4.5681
p36-tea-0010/010,brics-odroid-015_cam0,153,2,1,good|zero_sentinel,1,3.0504,3.0504,3.0504,3.0504,3.0504
p36-tea-0010/010,brics-odroid-015_cam0,17,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-015_cam0,170,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-015_cam0,171,1,0,good,1,2.9385,2.9385,2.9385,2.9385,2.9385
p36-tea-0010/010,brics-odroid-015_cam0,187,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-015_cam0,218,1,0,good,1,3.0303,3.0303,3.0303,3.0303,3.0303
p36-tea-0010/010,brics-odroid-015_cam0,220,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-015_cam0,235,1,0,good,1,4.4325,4.4325,4.4325,4.4325,4.4325
p36-tea-0010/010,brics-odroid-015_cam0,237,1,0,good,1,4.035,4.035,4.035,4.035,4.035
p36-tea-0010/010,brics-odroid-015_cam0,252,1,0,good,1,5.5614,5.5614,5.5614,5.5614,5.5614
p36-tea-0010/010,brics-odroid-015_cam0,254,1,0,good,1,7.1974,7.1974,7.1974,7.1974,7.1974
p36-tea-0010/010,brics-odroid-015_cam0,269,1,0,good,1,5.4635,5.4635,5.4635,5.4635,5.4635
p36-tea-0010/010,brics-odroid-015_cam0,271,1,0,good,1,6.6649,6.6649,6.6649,6.6649,6.6649
p36-tea-0010/010,brics-odroid-015_cam0,286,1,0,good,1,5.8499,5.8499,5.8499,5.8499,5.8499
p36-tea-0010/010,brics-odroid-015_cam0,288,1,0,good,1,7.5213,7.5213,7.5213,7.5213,7.5213
p36-tea-0010/010,brics-odroid-015_cam0,303,1,0,good,1,5.0903,5.0903,5.0903,5.0903,5.0903
p36-tea-0010/010,brics-odroid-015_cam0,305,1,0,good,1,5.9312,5.9312,5.9312,5.9312,5.9312
p36-tea-0010/010,brics-odroid-015_cam0,320,1,0,good,1,4.8341,4.8341,4.8341,4.8341,4.8341
p36-tea-0010/010,brics-odroid-015_cam0,322,1,0,good,1,7.0184,7.0184,7.0184,7.0184,7.0184
p36-tea-0010/010,brics-odroid-015_cam0,337,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-015_cam0,339,1,0,good,1,6.3484,6.3484,6.3484,6.3484,6.3484
p36-tea-0010/010,brics-odroid-015_cam0,34,2,2,zero_sentinel|zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-015_cam0,354,1,0,good,1,4.4025,4.4025,4.4025,4.4025,4.4025
p36-tea-0010/010,brics-odroid-015_cam0,51,2,0,good|good,2,7.3048,7.3048,8.4901,8.6382,8.7864
p36-tea-0010/010,brics-odroid-015_cam0,68,2,0,good|good,2,5.7647,5.7647,6.0841,6.124,6.1639
p36-tea-0010/010,brics-odroid-015_cam0,85,2,0,good|good,2,8.0777,8.0777,8.1844,8.1978,8.2111
p36-tea-0010/010,brics-odroid-015_cam1,0,2,0,bad|good,2,35.0257,35.0257,60.2935,63.4519,66.6104
p36-tea-0010/010,brics-odroid-015_cam1,102,2,0,good|good,2,5.243,5.243,6.5025,6.66,6.8174
p36-tea-0010/010,brics-odroid-015_cam1,119,2,0,good|good,2,4.3565,4.3565,5.1631,5.2639,5.3647
p36-tea-0010/010,brics-odroid-015_cam1,136,2,0,good|good,2,4.1663,4.1663,4.6545,4.7155,4.7765
p36-tea-0010/010,brics-odroid-015_cam1,153,2,0,good|good,2,5.1413,5.1413,5.9059,6.0014,6.097
p36-tea-0010/010,brics-odroid-015_cam1,17,2,0,medium|medium,2,25.2251,25.2251,35.2157,36.4646,37.7134
p36-tea-0010/010,brics-odroid-015_cam1,170,1,0,good,1,5.6031,5.6031,5.6031,5.6031,5.6031
p36-tea-0010/010,brics-odroid-015_cam1,171,1,0,good,1,2.7549,2.7549,2.7549,2.7549,2.7549
p36-tea-0010/010,brics-odroid-015_cam1,187,1,0,medium,1,12.2645,12.2645,12.2645,12.2645,12.2645
p36-tea-0010/010,brics-odroid-015_cam1,218,1,0,good,1,3.9422,3.9422,3.9422,3.9422,3.9422
p36-tea-0010/010,brics-odroid-015_cam1,220,1,0,medium,1,11.8833,11.8833,11.8833,11.8833,11.8833
p36-tea-0010/010,brics-odroid-015_cam1,235,1,0,good,1,4.1779,4.1779,4.1779,4.1779,4.1779
p36-tea-0010/010,brics-odroid-015_cam1,237,1,0,good,1,4.1858,4.1858,4.1858,4.1858,4.1858
p36-tea-0010/010,brics-odroid-015_cam1,252,1,0,good,1,8.328,8.328,8.328,8.328,8.328
p36-tea-0010/010,brics-odroid-015_cam1,254,1,0,good,1,3.4681,3.4681,3.4681,3.4681,3.4681
p36-tea-0010/010,brics-odroid-015_cam1,269,1,0,good,1,5.9189,5.9189,5.9189,5.9189,5.9189
p36-tea-0010/010,brics-odroid-015_cam1,271,1,0,good,1,6.6603,6.6603,6.6603,6.6603,6.6603
p36-tea-0010/010,brics-odroid-015_cam1,286,1,0,good,1,6.2336,6.2336,6.2336,6.2336,6.2336
p36-tea-0010/010,brics-odroid-015_cam1,288,1,0,good,1,6.5748,6.5748,6.5748,6.5748,6.5748
p36-tea-0010/010,brics-odroid-015_cam1,303,1,0,good,1,6.3828,6.3828,6.3828,6.3828,6.3828
p36-tea-0010/010,brics-odroid-015_cam1,305,1,0,good,1,5.6941,5.6941,5.6941,5.6941,5.6941
p36-tea-0010/010,brics-odroid-015_cam1,320,1,0,good,1,5.1512,5.1512,5.1512,5.1512,5.1512
p36-tea-0010/010,brics-odroid-015_cam1,322,1,0,good,1,6.4768,6.4768,6.4768,6.4768,6.4768
p36-tea-0010/010,brics-odroid-015_cam1,337,1,0,good,1,5.9375,5.9375,5.9375,5.9375,5.9375
p36-tea-0010/010,brics-odroid-015_cam1,339,1,0,good,1,6.2956,6.2956,6.2956,6.2956,6.2956
p36-tea-0010/010,brics-odroid-015_cam1,34,2,0,good|medium,2,10.9514,10.9514,12.43,12.6149,12.7997
p36-tea-0010/010,brics-odroid-015_cam1,354,1,0,good,1,6.8719,6.8719,6.8719,6.8719,6.8719
p36-tea-0010/010,brics-odroid-015_cam1,51,2,0,good|medium,2,24.3835,24.3835,40.5514,42.5724,44.5934
p36-tea-0010/010,brics-odroid-015_cam1,68,2,0,bad|good,2,56.7818,56.7818,98.2782,103.4652,108.6523
p36-tea-0010/010,brics-odroid-015_cam1,85,2,0,good|good,2,4.4139,4.4139,4.8384,4.8914,4.9445
p36-tea-0010/010,brics-odroid-016_cam0,0,2,0,good|good,2,3.1838,3.1838,4.3498,4.4955,4.6413
p36-tea-0010/010,brics-odroid-016_cam0,102,2,0,bad|good,2,100.8848,100.8848,178.5597,188.269,197.9784
p36-tea-0010/010,brics-odroid-016_cam0,119,2,0,good|good,2,3.4096,3.4096,3.4522,3.4575,3.4628
p36-tea-0010/010,brics-odroid-016_cam0,136,2,0,good|good,2,4.5772,4.5772,5.0553,5.115,5.1748
p36-tea-0010/010,brics-odroid-016_cam0,153,2,1,good|zero_sentinel,1,4.5056,4.5056,4.5056,4.5056,4.5056
p36-tea-0010/010,brics-odroid-016_cam0,17,2,0,good|good,2,3.419,3.419,3.9095,3.9708,4.0321
p36-tea-0010/010,brics-odroid-016_cam0,170,1,0,good,1,6.0943,6.0943,6.0943,6.0943,6.0943
p36-tea-0010/010,brics-odroid-016_cam0,171,1,0,good,1,5.0409,5.0409,5.0409,5.0409,5.0409
p36-tea-0010/010,brics-odroid-016_cam0,187,1,0,good,1,5.1346,5.1346,5.1346,5.1346,5.1346
p36-tea-0010/010,brics-odroid-016_cam0,218,1,0,good,1,3.8103,3.8103,3.8103,3.8103,3.8103
p36-tea-0010/010,brics-odroid-016_cam0,220,1,0,good,1,5.2606,5.2606,5.2606,5.2606,5.2606
p36-tea-0010/010,brics-odroid-016_cam0,235,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-016_cam0,237,1,0,good,1,4.4997,4.4997,4.4997,4.4997,4.4997
p36-tea-0010/010,brics-odroid-016_cam0,252,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-016_cam0,254,1,0,good,1,5.3448,5.3448,5.3448,5.3448,5.3448
p36-tea-0010/010,brics-odroid-016_cam0,269,1,0,good,1,3.5684,3.5684,3.5684,3.5684,3.5684
p36-tea-0010/010,brics-odroid-016_cam0,271,1,0,good,1,3.182,3.182,3.182,3.182,3.182
p36-tea-0010/010,brics-odroid-016_cam0,286,1,0,good,1,3.5306,3.5306,3.5306,3.5306,3.5306
p36-tea-0010/010,brics-odroid-016_cam0,288,1,0,good,1,5.6574,5.6574,5.6574,5.6574,5.6574
p36-tea-0010/010,brics-odroid-016_cam0,303,1,0,good,1,3.5456,3.5456,3.5456,3.5456,3.5456
p36-tea-0010/010,brics-odroid-016_cam0,305,1,0,good,1,5.5729,5.5729,5.5729,5.5729,5.5729
p36-tea-0010/010,brics-odroid-016_cam0,320,1,0,good,1,3.5194,3.5194,3.5194,3.5194,3.5194
p36-tea-0010/010,brics-odroid-016_cam0,322,1,0,good,1,5.0236,5.0236,5.0236,5.0236,5.0236
p36-tea-0010/010,brics-odroid-016_cam0,337,1,0,good,1,3.5387,3.5387,3.5387,3.5387,3.5387
p36-tea-0010/010,brics-odroid-016_cam0,339,1,0,good,1,6.6981,6.6981,6.6981,6.6981,6.6981
