condition,sequence,camera,physical_camera_id,L_hand_max_px,preferred_q,boundary,correct_direction,f_scene,f_reference
N3,p44-dog-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,3.5633277893066406,1.5,1,1,792.0252685546875,920.34082
N3,p44-dog-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,2.4921066761016846,0.9212313294410706,0,0,658.8664855957031,903.565063
N3,p44-dog-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,3.0479418635368347,1.4795417785644531,0,1,706.2935485839844,894.818848
N3,p44-dog-0004,brics-odroid-026_cam0,brics-odroid-026_cam0,5.925160765647888,1.1876896619796753,0,1,891.555419921875,895.203247
N3,p44-dog-0004,brics-odroid-026_cam1,brics-odroid-026_cam1,1.7973411083221436,1.5,1,1,895.3971557617188,935.543335
N3,p44-dog-0004,brics-odroid-027_cam0,brics-odroid-027_cam0,1.005292296409607,0.6810207962989807,0,0,901.2558898925781,920.350464
N3,p44-dog-0004,brics-odroid-029_cam0,brics-odroid-029_cam0,1.8583498001098633,1.5,1,1,825.6123352050781,919.495972
N3,p44-dog-0004,brics-odroid-029_cam1,brics-odroid-029_cam1,9.79353952407837,1.3813608884811401,0,1,793.1149291992188,927.140747
N3,p44-dog-0004,brics-odroid-030_cam0,brics-odroid-030_cam0,3.30755078792572,1.410110592842102,0,1,776.0543518066406,945.355957
N3,p52-instrument-0034,brics-odroid-002_cam0,brics-odroid-002_cam0,237.6771264076233,1.4795417785644531,0,1,885.4076538085938,931.786255
N3,p52-instrument-0034,brics-odroid-007_cam0,brics-odroid-007_cam0,4.063082545995712,1.3075282573699951,0,1,875.3183288574219,919.000183
N3,p52-instrument-0034,brics-odroid-007_cam1,brics-odroid-007_cam1,2.48699414730072,1.410110592842102,0,1,809.2392578125,945.903381
N3,p52-instrument-0034,brics-odroid-012_cam1,brics-odroid-012_cam1,2.1954396963119507,1.093752145767212,0,1,850.6044006347656,919.386963
N3,p52-instrument-0034,brics-odroid-015_cam1,brics-odroid-015_cam1,8.395799696445465,1.5,1,1,789.217529296875,908.360901
N3,p52-instrument-0034,brics-odroid-016_cam0,brics-odroid-016_cam0,7.46327343583107,1.5,1,0,984.5509338378906,924.890198
N3,p52-instrument-0034,brics-odroid-021_cam0,brics-odroid-021_cam0,15.42059063911438,1.5,1,1,802.6807556152344,925.329956
N3,p52-instrument-0034,brics-odroid-023_cam0,brics-odroid-023_cam0,7.125176787376404,1.2985811233520508,0,1,855.3344421386719,918.969177
N3,p52-instrument-0034,brics-odroid-024_cam0,brics-odroid-024_cam0,1.7818444967269897,1.0714523792266846,0,1,863.1531066894531,924.838501
N3,p52-instrument-0034,brics-odroid-025_cam1,brics-odroid-025_cam1,18.848949074745178,1.5,1,1,874.7498474121094,894.408875
N3,p52-instrument-0034,brics-odroid-027_cam0,brics-odroid-027_cam0,0.6691200733184814,0.6228654980659485,0,0,880.9151611328125,907.767273
N3,p52-instrument-0034,brics-odroid-030_cam0,brics-odroid-030_cam0,45.15548634529114,1.0352919101715088,0,1,772.4967651367188,922.447449
N3,p52-instrument-0034,brics-odroid-030_cam1,brics-odroid-030_cam1,319.40641927719116,1.093752145767212,0,1,777.1685180664062,898.433655
N4,p36-tea-0010,brics-odroid-001_cam0,brics-odroid-001_cam0,9.484192371368408,1.5,1,1,782.4989318847656,921.610657
N4,p36-tea-0010,brics-odroid-001_cam1,brics-odroid-001_cam1,16.199506759643555,0.9339695572853088,0,0,809.0219116210938,918.354065
N4,p36-tea-0010,brics-odroid-002_cam0,brics-odroid-002_cam0,42.924690306186676,1.4593626260757446,0,1,877.6285705566406,940.340637
N4,p36-tea-0010,brics-odroid-006_cam0,brics-odroid-006_cam0,1.7281568050384521,0.959976851940155,0,0,852.055908203125,919.383789
N4,p36-tea-0010,brics-odroid-007_cam0,brics-odroid-007_cam0,9.983611345291138,1.3256080150604248,0,1,883.5841674804688,924.420349
N4,p36-tea-0010,brics-odroid-007_cam1,brics-odroid-007_cam1,11.698357582092285,1.343937635421753,0,1,868.883056640625,931.304504
N4,p36-tea-0010,brics-odroid-009_cam1,brics-odroid-009_cam1,6.529284298419952,1.3165371417999268,0,1,756.7066955566406,931.934998
N4,p36-tea-0010,brics-odroid-010_cam0,brics-odroid-010_cam0,5.442080020904541,1.5,1,0,956.4916076660156,932.026672
N4,p36-tea-0010,brics-odroid-010_cam1,brics-odroid-010_cam1,1.83786940574646,1.1397535800933838,0,1,815.4442138671875,934.134155
N4,p36-tea-0010,brics-odroid-011_cam0,brics-odroid-011_cam0,0.4558001756668091,1.1012879610061646,0,1,803.4896240234375,922.774414
N4,p36-tea-0010,brics-odroid-012_cam0,brics-odroid-012_cam0,0.7908735275268555,1.5,1,1,862.0792846679688,926.425415
N4,p36-tea-0010,brics-odroid-012_cam1,brics-odroid-012_cam1,2.8690503239631653,1.5,1,1,792.2678833007812,926.514709
N4,p36-tea-0010,brics-odroid-014_cam1,brics-odroid-014_cam1,0.5833908915519714,1.390878438949585,0,1,849.4110717773438,922.314819
N4,p36-tea-0010,brics-odroid-015_cam0,brics-odroid-015_cam0,4.072900772094727,1.4493764638900757,0,1,820.3155517578125,914.97937
N4,p36-tea-0010,brics-odroid-015_cam1,brics-odroid-015_cam1,3.97201007604599,1.5,1,1,794.5360107421875,930.794434
N4,p36-tea-0010,brics-odroid-016_cam0,brics-odroid-016_cam0,1.665840744972229,1.4694175720214844,0,0,948.880126953125,919.84082
N4,p36-tea-0010,brics-odroid-017_cam0,brics-odroid-017_cam0,1.0876924991607666,1.4795417785644531,0,1,877.2437438964844,921.894775
N4,p36-tea-0010,brics-odroid-017_cam1,brics-odroid-017_cam1,1.8161583542823792,1.2124086618423462,0,1,865.5918273925781,938.321167
N4,p36-tea-0010,brics-odroid-019_cam1,brics-odroid-019_cam1,1.6216028928756714,1.2808700799942017,0,0,934.014892578125,920.925659
N4,p36-tea-0010,brics-odroid-020_cam0,brics-odroid-020_cam0,3.8167884349823,1.3075282573699951,0,1,828.335693359375,899.424316
N4,p36-tea-0010,brics-odroid-020_cam1,brics-odroid-020_cam1,2.239726960659027,0.9275785684585571,0,0,798.2892150878906,925.858521
N4,p36-tea-0010,brics-odroid-021_cam0,brics-odroid-021_cam0,3.5434823036193848,1.1634747982025146,0,1,831.4344482421875,938.355225
N4,p36-tea-0010,brics-odroid-021_cam1,brics-odroid-021_cam1,2.0050437450408936,1.3531973361968994,0,1,779.1639099121094,920.78302
N4,p36-tea-0010,brics-odroid-022_cam0,brics-odroid-022_cam0,2.055763840675354,1.5,1,1,823.7421264648438,916.312195
N4,p36-tea-0010,brics-odroid-022_cam1,brics-odroid-022_cam1,1.9324053823947906,1.5,1,1,835.8916625976562,903.016357
N4,p36-tea-0010,brics-odroid-023_cam0,brics-odroid-023_cam0,0.7866970300674438,1.5,1,1,867.6093444824219,914.887695
N4,p36-tea-0010,brics-odroid-024_cam0,brics-odroid-024_cam0,1.9297736883163452,0.8660253882408142,0,0,814.3241577148438,931.895264
N4,p36-tea-0010,brics-odroid-024_cam1,brics-odroid-024_cam1,3.5039671063423157,1.220762014389038,0,1,852.5800476074219,951.805908
N4,p36-tea-0010,brics-odroid-025_cam0,brics-odroid-025_cam0,7.6133763790130615,0.6490621566772461,0,0,651.0626220703125,913.867126
N4,p36-tea-0010,brics-odroid-025_cam1,brics-odroid-025_cam1,2.4729538559913635,0.9149275422096252,0,0,810.9700317382812,879.872681
N4,p36-tea-0010,brics-odroid-026_cam0,brics-odroid-026_cam0,8.19832956790924,1.147606372833252,0,1,853.7727661132812,921.928467
N4,p36-tea-0010,brics-odroid-026_cam1,brics-odroid-026_cam1,1.641249418258667,1.171491026878357,0,1,882.5094299316406,927.79425
N4,p36-tea-0010,brics-odroid-027_cam0,brics-odroid-027_cam0,1.4887208938598633,0.8600993752479553,0,1,927.6569213867188,917.449829
N4,p36-tea-0010,brics-odroid-027_cam1,brics-odroid-027_cam1,0.9749088287353516,1.2461693286895752,0,1,788.4136352539062,919.998901
N4,p36-tea-0010,brics-odroid-028_cam0,brics-odroid-028_cam0,7.681286811828613,0.781268835067749,0,0,815.2188110351562,919.052307
N4,p36-tea-0010,brics-odroid-029_cam0,brics-odroid-029_cam0,6.949715733528137,0.5,1,1,1006.9344177246094,907.913086
N4,p36-tea-0010,brics-odroid-029_cam1,brics-odroid-029_cam1,0.7009296417236328,0.8310718536376953,0,0,801.7279663085938,905.857727
N4,p36-tea-0010,brics-odroid-030_cam0,brics-odroid-030_cam0,3.003366470336914,1.2547553777694702,0,1,742.5394897460938,930.997131
N4,p36-tea-0010,brics-odroid-030_cam1,brics-odroid-030_cam1,13.508022427558899,1.5,1,1,749.2306823730469,907.045105
N4,p41-boxing-0021,brics-odroid-001_cam1,brics-odroid-001_cam1,778.849237203598,1.3256080150604248,0,1,846.1591186523438,918.354065
N4,p41-boxing-0021,brics-odroid-002_cam0,brics-odroid-002_cam0,2762.1863453388214,1.2808700799942017,0,1,852.9806213378906,940.340637
N4,p41-boxing-0021,brics-odroid-006_cam0,brics-odroid-006_cam0,1.7183489799499512,1.3813608884811401,0,1,842.8989562988281,919.383789
N4,p41-boxing-0021,brics-odroid-007_cam0,brics-odroid-007_cam0,20.085380256175995,1.220762014389038,0,1,904.1539611816406,924.420349
N4,p41-boxing-0021,brics-odroid-007_cam1,brics-odroid-007_cam1,19.320094347000122,1.4296088218688965,0,1,863.99072265625,931.304504
N4,p41-boxing-0021,brics-odroid-008_cam0,brics-odroid-008_cam0,11.172091960906982,1.1012879610061646,0,1,914.1251831054688,919.474365
N4,p41-boxing-0021,brics-odroid-009_cam1,brics-odroid-009_cam1,6.311686336994171,1.3531973361968994,0,1,786.0307922363281,931.934998
N4,p41-boxing-0021,brics-odroid-010_cam0,brics-odroid-010_cam0,2.267991542816162,1.000351905822754,0,1,870.7444458007812,932.026672
N4,p41-boxing-0021,brics-odroid-010_cam1,brics-odroid-010_cam1,79.83230924606323,1.5,1,1,758.0070190429688,934.134155
N4,p41-boxing-0021,brics-odroid-011_cam0,brics-odroid-011_cam0,0.5218149721622467,1.220762014389038,0,1,880.3270874023438,922.774414
N4,p41-boxing-0021,brics-odroid-012_cam0,brics-odroid-012_cam0,0.29839468002319336,0.8197370767593384,0,0,881.3811950683594,926.425415
N4,p41-boxing-0021,brics-odroid-012_cam1,brics-odroid-012_cam1,1.2331769466400146,1.0141841173171997,0,1,853.9130859375,926.514709
N4,p41-boxing-0021,brics-odroid-014_cam1,brics-odroid-014_cam1,0.5906456708908081,1.3256080150604248,0,1,844.539306640625,922.314819
N4,p41-boxing-0021,brics-odroid-015_cam0,brics-odroid-015_cam0,1.2316856384277344,1.5,1,1,853.3829345703125,914.97937
N4,p41-boxing-0021,brics-odroid-015_cam1,brics-odroid-015_cam1,1.3847400546073914,1.5,1,1,831.7035827636719,930.794434
N4,p41-boxing-0021,brics-odroid-016_cam0,brics-odroid-016_cam0,3.1104180812835693,1.0352919101715088,0,0,923.7862548828125,919.84082
N4,p41-boxing-0021,brics-odroid-017_cam0,brics-odroid-017_cam0,14.675982475280762,1.2376420497894287,0,1,855.9795532226562,921.894775
N4,p41-boxing-0021,brics-odroid-017_cam1,brics-odroid-017_cam1,4.64097797870636,1.171491026878357,0,1,888.3526916503906,938.321167
N4,p41-boxing-0021,brics-odroid-019_cam1,brics-odroid-019_cam1,9.04676342010498,1.4296088218688965,0,1,849.6828918457031,920.925659
N4,p41-boxing-0021,brics-odroid-020_cam0,brics-odroid-020_cam0,1.0124096870422363,0.8425633907318115,0,0,778.3577270507812,899.424316
N4,p41-boxing-0021,brics-odroid-020_cam1,brics-odroid-020_cam1,2.3059536814689636,1.124208688735962,0,1,839.8180236816406,925.858521
N4,p41-boxing-0021,brics-odroid-021_cam0,brics-odroid-021_cam0,9.461898446083069,1.5,1,1,833.8301086425781,938.355225
N4,p41-boxing-0021,brics-odroid-021_cam1,brics-odroid-021_cam1,2.0680494904518127,1.4593626260757446,0,1,771.5801391601562,920.78302
N4,p41-boxing-0021,brics-odroid-023_cam0,brics-odroid-023_cam0,0.7018046379089355,1.4897358417510986,0,1,845.5962524414062,914.887695
N4,p41-boxing-0021,brics-odroid-024_cam0,brics-odroid-024_cam0,8.642073154449463,0.8542138934135437,0,0,813.125,931.895264
N4,p41-boxing-0021,brics-odroid-024_cam1,brics-odroid-024_cam1,7.177635192871094,1.5,1,1,867.4207153320312,951.805908
N4,p41-boxing-0021,brics-odroid-025_cam0,brics-odroid-025_cam0,4.035754084587097,1.4694175720214844,0,1,720.8625183105469,913.867126
N4,p41-boxing-0021,brics-odroid-025_cam1,brics-odroid-025_cam1,7.472189664840698,1.4493764638900757,0,1,839.1444091796875,879.872681
N4,p41-boxing-0021,brics-odroid-026_cam0,brics-odroid-026_cam0,155.9326829314232,1.5,1,1,842.8078002929688,921.928467
N4,p41-boxing-0021,brics-odroid-026_cam1,brics-odroid-026_cam1,0.5959380865097046,0.6951946020126343,0,0,847.140869140625,927.79425
N4,p41-boxing-0021,brics-odroid-027_cam0,brics-odroid-027_cam0,0.9170433878898621,0.7601030468940735,0,0,883.7167663574219,917.449829
N4,p41-boxing-0021,brics-odroid-028_cam0,brics-odroid-028_cam0,15.196728348731995,0.953407883644104,0,0,822.0958251953125,919.052307
N4,p41-boxing-0021,brics-odroid-029_cam0,brics-odroid-029_cam0,2.1279854774475098,1.2376420497894287,0,1,845.2771606445312,907.913086
N4,p41-boxing-0021,brics-odroid-029_cam1,brics-odroid-029_cam1,4.847017526626587,0.953407883644104,0,0,893.2012939453125,905.857727
N4,p41-boxing-0021,brics-odroid-030_cam0,brics-odroid-030_cam0,0.9760032892227173,0.959976851940155,0,0,784.0708312988281,930.997131
N4,p41-boxing-0021,brics-odroid-030_cam1,brics-odroid-030_cam1,3.808659315109253,1.0072442293167114,0,1,755.7714538574219,907.045105
N4,p41-plant-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,52.41414546966553,1.2547553777694702,0,1,865.3519897460938,918.354065
N4,p41-plant-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,20.837766647338867,1.0788346529006958,0,0,946.9852294921875,940.340637
N4,p41-plant-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,1.611183524131775,1.2547553777694702,0,0,921.5813598632812,919.383789
N4,p41-plant-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,13.199020147323608,0.8253850340843201,0,0,831.3410034179688,924.420349
N4,p41-plant-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,7.6219518184661865,1.4795417785644531,0,1,867.8584594726562,931.304504
N4,p41-plant-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,2.7019734382629395,1.4493764638900757,0,1,779.2906494140625,931.934998
N4,p41-plant-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,6.597108840942383,1.5,1,1,713.8148803710938,932.026672
N4,p41-plant-0004,brics-odroid-010_cam1,brics-odroid-010_cam1,6.274318218231201,1.5,1,1,860.66162109375,934.134155
N4,p41-plant-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,0.26780998706817627,0.781268835067749,0,0,889.6863403320312,922.774414
N4,p41-plant-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,1.115275502204895,1.3813608884811401,0,1,826.3524169921875,926.425415
N4,p41-plant-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,1.6159987449645996,0.8600993752479553,0,0,819.677001953125,926.514709
N4,p41-plant-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,0.6892895698547363,0.7920717597007751,0,0,823.8992309570312,922.314819
N4,p41-plant-0004,brics-odroid-015_cam0,brics-odroid-015_cam0,1.7263292074203491,0.7497361898422241,0,0,869.7098388671875,914.97937
N4,p41-plant-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,2.0954249501228333,1.5,1,1,752.3020935058594,930.794434
N4,p41-plant-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,0.8618282079696655,0.959976851940155,0,1,1061.8882446289062,919.84082
N4,p41-plant-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,4.043138742446899,1.4004615545272827,0,1,835.1065368652344,921.894775
N4,p41-plant-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,1.6879222393035889,1.171491026878357,0,1,880.7257385253906,938.321167
N4,p41-plant-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,2.245859146118164,0.993506669998169,0,0,907.995849609375,920.925659
N4,p41-plant-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,2.126488447189331,1.4394587278366089,0,0,937.6947631835938,899.424316
N4,p41-plant-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,0.9989376068115234,1.3165371417999268,0,1,856.2704162597656,925.858521
N4,p41-plant-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,3.2777509689331055,1.390878438949585,0,1,787.1708374023438,938.355225
N4,p41-plant-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,1.7812914848327637,1.0072442293167114,0,1,862.0287475585938,920.78302
N4,p41-plant-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,0.9467484951019287,0.8962737321853638,0,0,915.1299438476562,916.312195
N4,p41-plant-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,3.280316323041916,0.9732508063316345,0,0,773.1038208007812,903.016357
N4,p41-plant-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,2.114210844039917,1.5,1,1,873.3460083007812,914.887695
N4,p41-plant-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,1.5780612230300903,1.5,1,1,824.3345031738281,931.895264
N4,p41-plant-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,7.845927000045776,1.5,1,1,763.8087158203125,951.805908
N4,p41-plant-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,6.538350462913513,1.5,1,1,690.0672607421875,913.867126
N4,p41-plant-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,6.747319221496582,1.5,1,1,641.72998046875,879.872681
N4,p44-dog-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,12.770925283432007,0.8197370767593384,0,0,877.7084350585938,970.607117
N4,p44-dog-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,195.63072967529297,1.27210533618927,0,1,862.878173828125,885.953552
N4,p44-dog-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,0.49875932931900024,1.3719085454940796,0,1,806.9283447265625,899.016907
N4,p44-dog-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,7.105807393789291,1.5,1,1,860.4302368164062,932.032104
N4,p44-dog-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,4.238320350646973,1.5,1,1,765.1459350585938,932.874512
N4,p44-dog-0004,brics-odroid-008_cam0,brics-odroid-008_cam0,3.843854784965515,0.959976851940155,0,1,945.6842346191406,941.907043
N4,p44-dog-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,4.425992548465729,1.4004615545272827,0,1,860.8326416015625,959.593506
N4,p44-dog-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,0.8823294639587402,0.959976851940155,0,0,879.2644653320312,933.87085
N4,p44-dog-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,0.6364130973815918,1.5,1,1,755.8075866699219,938.384766
N4,p44-dog-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,0.43288886547088623,0.8660253882408142,0,0,846.3138427734375,953.767944
N4,p44-dog-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,0.7202453017234802,1.0072442293167114,0,1,841.4112243652344,911.326538
N4,p44-dog-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,0.5628221035003662,1.5,1,1,773.3426513671875,940.467224
N4,p44-dog-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,0.4299793243408203,1.049607276916504,0,1,765.4824829101562,941.986267
N4,p44-dog-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,110.20203906297684,0.8483686447143555,0,0,930.206298828125,986.61853
N4,p44-dog-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,2.8608152866363525,0.9086668491363525,0,0,873.7101440429688,917.866882
N4,p44-dog-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,2.1611311435699463,1.0862677097320557,0,1,852.8450317382812,931.661072
N4,p44-dog-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,5.236969470977783,1.27210533618927,0,0,1002.7681884765625,958.992859
N4,p44-dog-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,2.5358279943466187,1.2985811233520508,0,1,756.7109375,931.864014
N4,p44-dog-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,1.637913703918457,0.7294246554374695,0,0,841.432861328125,945.561951
N4,p44-dog-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,2.980948030948639,0.9339695572853088,0,0,790.3062133789062,920.005005
N4,p44-dog-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,0.9310320615768433,1.1876896619796753,0,1,806.3634033203125,920.716309
N4,p44-dog-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,1.1365840435028076,1.5,1,1,825.0638732910156,909.549255
N4,p44-dog-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,1.9360389709472656,1.4296088218688965,0,1,725.3905639648438,900.313538
N4,p44-dog-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,2.569076418876648,1.5,1,1,832.4121704101562,901.922424
N4,p44-dog-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,2.863524556159973,1.2041122913360596,0,1,737.3396606445312,892.527466
N4,p44-dog-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,3.662182569503784,1.5,1,1,792.0252685546875,920.34082
N4,p44-dog-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,2.4609142541885376,0.9086668491363525,0,0,658.8664855957031,903.565063
N4,p44-dog-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,3.125014305114746,1.4897358417510986,0,1,706.2935485839844,894.818848
N4,p44-dog-0004,brics-odroid-026_cam0,brics-odroid-026_cam0,5.885040044784546,1.1958727836608887,0,1,891.555419921875,895.203247
N4,p44-dog-0004,brics-odroid-026_cam1,brics-odroid-026_cam1,1.8715283870697021,1.5,1,1,895.3971557617188,935.543335
N4,p44-dog-0004,brics-odroid-027_cam0,brics-odroid-027_cam0,1.0954961776733398,0.6999844312667847,0,0,901.2558898925781,920.350464
N4,p44-dog-0004,brics-odroid-029_cam0,brics-odroid-029_cam0,1.9353065490722656,1.5,1,1,825.6123352050781,919.495972
N4,p44-dog-0004,brics-odroid-029_cam1,brics-odroid-029_cam1,9.666956901550293,1.4198262691497803,0,1,793.1149291992188,927.140747
N4,p44-dog-0004,brics-odroid-030_cam0,brics-odroid-030_cam0,3.108310580253601,1.3719085454940796,0,1,776.0543518066406,945.355957
N4,p52-instrument-0034,brics-odroid-002_cam0,brics-odroid-002_cam0,237.06396234035492,1.5,1,1,885.4076538085938,931.786255
N4,p52-instrument-0034,brics-odroid-007_cam0,brics-odroid-007_cam0,4.324754327535629,1.5,1,1,875.3183288574219,919.000183
N4,p52-instrument-0034,brics-odroid-007_cam1,brics-odroid-007_cam1,2.655122458934784,1.2376420497894287,0,1,809.2392578125,945.903381
N4,p52-instrument-0034,brics-odroid-012_cam1,brics-odroid-012_cam1,2.3811652958393097,1.1088758707046509,0,1,850.6044006347656,919.386963
N4,p52-instrument-0034,brics-odroid-015_cam1,brics-odroid-015_cam1,8.661984741687775,1.5,1,1,789.217529296875,908.360901
N4,p52-instrument-0034,brics-odroid-016_cam0,brics-odroid-016_cam0,7.546245098114014,1.4694175720214844,0,0,984.5509338378906,924.890198
N4,p52-instrument-0034,brics-odroid-021_cam0,brics-odroid-021_cam0,15.738834381103516,1.5,1,1,802.6807556152344,925.329956
N4,p52-instrument-0034,brics-odroid-023_cam0,brics-odroid-023_cam0,7.190630078315735,1.049607276916504,0,1,855.3344421386719,918.969177
N4,p52-instrument-0034,brics-odroid-024_cam0,brics-odroid-024_cam0,1.833938717842102,1.0714523792266846,0,1,863.1531066894531,924.838501
N4,p52-instrument-0034,brics-odroid-025_cam1,brics-odroid-025_cam1,18.687538981437683,1.5,1,1,874.7498474121094,894.408875
N4,p52-instrument-0034,brics-odroid-027_cam0,brics-odroid-027_cam0,0.6572291851043701,0.6186033487319946,0,0,880.9151611328125,907.767273
N4,p52-instrument-0034,brics-odroid-030_cam0,brics-odroid-030_cam0,43.917524576187134,1.056839108467102,0,1,772.4967651367188,922.447449
N4,p52-instrument-0034,brics-odroid-030_cam1,brics-odroid-030_cam1,317.9266686439514,1.0072442293167114,0,1,777.1685180664062,898.433655
