condition,sequence,camera,physical_camera_id,f_scene_only,f_reference,f_lam_0.01,f_lam_0.03,f_lam_0.1,f_lam_0.3,f_lam_1.0,f_lam_3.0,f_lam_10.0
N2,p41-boxing-0021,brics-odroid-017_cam0,brics-odroid-017_cam0,855.9795869264422,921.894775,855.9892129653658,856.0084486147205,856.0756013779202,856.2660041158367,856.9158115502298,858.640923070189,862.8367650684
N2,p41-boxing-0021,brics-odroid-017_cam1,brics-odroid-017_cam1,888.3527266288555,938.321167,888.3605972968044,888.3763373057195,888.4314134074847,888.5886543994794,889.1376098047879,890.694251478119,894.3590708208794
N2,p41-boxing-0021,brics-odroid-019_cam1,brics-odroid-019_cam1,849.6829253015597,920.925659,849.6835232489386,849.6846977054346,849.6885961123585,849.698187029676,849.7203266656194,849.7468019714014,849.7678399625131
N2,p41-boxing-0021,brics-odroid-020_cam0,brics-odroid-020_cam0,778.3577576982452,899.424316,778.3531961258168,778.3440835380294,778.3122999035784,778.222425522603,777.9183913922604,777.1308920015999,775.1004214221321
N2,p41-boxing-0021,brics-odroid-020_cam1,brics-odroid-020_cam1,839.8180567490759,925.858521,839.81846317767,839.8192753615269,839.8221109545356,839.8301526963805,839.8576175922555,839.9306819662012,840.1365761263577
N2,p41-boxing-0021,brics-odroid-021_cam0,brics-odroid-021_cam0,833.8301414742394,938.355225,833.8475694869239,833.8825496842102,834.0062997915561,834.3715831581676,835.8044972281725,843.6944027230521,881.4983643560375
N2,p41-boxing-0021,brics-odroid-021_cam1,brics-odroid-021_cam1,771.5801695407569,920.78302,771.586793819366,771.600041514952,771.6463994043004,771.7787730345016,772.2411786531734,773.5546530687587,778.0659205153422
N2,p41-boxing-0021,brics-odroid-023_cam0,brics-odroid-023_cam0,845.5962857363553,914.887695,845.5990451218306,845.6045527484451,845.6237132100254,845.6774802157826,845.8549631477164,846.2852517418926,847.2453035565362
N2,p41-boxing-0021,brics-odroid-024_cam0,brics-odroid-024_cam0,813.1250320164094,931.895264,813.1234747290468,813.120340706973,813.1091631197143,813.0753256300694,812.9290982037212,811.89644480635,805.8734784807386
N2,p41-boxing-0021,brics-odroid-024_cam1,brics-odroid-024_cam1,867.4207494863066,951.805908,867.4132728548477,867.3983132772403,867.34588835797,867.195531420288,866.6625229119962,865.0792378361989,859.7544256898132
N2,p41-boxing-0021,brics-odroid-025_cam0,brics-odroid-025_cam0,720.8625466941629,913.867126,720.865286635468,720.8708196253376,720.8907611466396,720.9531813230882,721.2641564736855,724.4221926821646,734.8907170772934
N2,p41-boxing-0021,brics-odroid-025_cam1,brics-odroid-025_cam1,839.1444422205976,879.872681,839.1783518244514,839.2461615342932,839.4833958347748,840.1603547713162,842.5197896290092,849.1800106139286,964.2175352811278
N2,p41-boxing-0021,brics-odroid-026_cam0,brics-odroid-026_cam0,842.8078334781248,921.928467,842.8156137380333,842.8311772748453,842.885681352584,843.0416795030717,843.5908688612628,845.1878966803978,848.8094699915473
N2,p41-boxing-0021,brics-odroid-026_cam1,brics-odroid-026_cam1,847.1409024963922,927.79425,847.1401862009051,847.1387536374283,847.1337399539478,847.1194176180344,847.0693182881502,846.9264241382423,846.4291561313994
N2,p41-boxing-0021,brics-odroid-027_cam0,brics-odroid-027_cam0,883.7168011533483,917.449829,883.7128778634137,883.705031079379,883.6775651913282,883.5990728444104,883.3241350079113,882.5367541755762,879.7591036723169
N2,p41-boxing-0021,brics-odroid-028_cam0,brics-odroid-028_cam0,822.0958575649446,919.052307,822.0750474495567,822.0335852296894,821.8901057636706,821.4937087205262,820.2470598553341,817.351129162852,812.3347889604808
N2,p41-boxing-0021,brics-odroid-029_cam0,brics-odroid-029_cam0,845.2771939269177,907.913086,845.2679352768122,845.2494497413164,845.18508199712,845.0039702819367,844.4009865243387,842.9055435002304,840.828512401674
N2,p41-boxing-0021,brics-odroid-029_cam1,brics-odroid-029_cam1,893.2013291146847,905.857727,893.2051309260402,893.2127336773276,893.2393341603984,893.3152572292424,893.580077707284,894.3289907733891,896.8635414340981
N2,p41-boxing-0021,brics-odroid-030_cam0,brics-odroid-030_cam0,784.0708621712438,930.997131,784.0764752437298,784.0877079035967,784.1270907520205,784.2402039648701,784.6431245351682,785.8581177024313,793.3721900546182
N2,p41-boxing-0021,brics-odroid-030_cam1,brics-odroid-030_cam1,755.7714836155608,907.045105,755.7744331290294,755.7803322782065,755.8009805839253,755.8599867475516,756.0666367890186,756.6581687911114,758.7017240819475
N2,p41-plant-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,865.3520238189161,918.354065,865.3718743208029,865.4114497871441,865.5486595675533,865.9298396254228,867.1491499783867,871.4333349690539,880.4461564401618
N2,p41-plant-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,946.9852667792793,940.340637,946.9909297394273,947.0023659596102,947.0435893494883,947.1726855395284,947.8172040208111,961.6002726588947,966.0887103940526
N2,p41-plant-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,921.5813961501087,919.383789,921.5867914115054,921.5975661993853,921.6351135407028,921.7410019843278,922.0961286623502,922.9944128741568,925.2026803090465
N2,p41-plant-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,831.3410361516222,924.420349,831.3339336719692,831.3197151048976,831.2698067813667,831.1259714775723,830.607617735981,828.9855428014129,826.0468693264588
N2,p41-plant-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,867.858493644167,931.304504,867.8675596983538,867.8858494525879,867.9515678388811,868.1552744163803,869.1269311762729,873.3838215670919,885.8595071673585
N2,p41-plant-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,779.2906800982581,931.934998,779.2974915727868,779.3111142689218,779.3587910498587,779.4949876656201,779.971410439651,781.3303470720272,783.7411020036652
N2,p41-plant-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,713.8149084772119,932.026672,713.8224102311536,713.8374578474347,713.8905922124494,714.0465306337803,714.6455073710631,720.4675772865604,750.0881673314461
N2,p41-plant-0004,brics-odroid-010_cam1,brics-odroid-010_cam1,860.6616549818904,934.134155,860.6867909158761,860.7370593304014,860.9129625272435,861.4152325194262,863.1695611227759,867.5586423866091,880.0867486707974
N2,p41-plant-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,889.6863753630073,922.774414,889.6873409422367,889.6892699400207,889.6959988295864,889.7150325655634,889.7794926435688,889.9469682351225,890.3897121654761
N2,p41-plant-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,826.3524495294193,926.425415,826.3561240448296,826.363472938033,826.3891926193489,826.4626650404376,826.7196741334649,827.452750420273,829.8451868757724
N2,p41-plant-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,819.6770342275158,926.514709,819.6754332837991,819.6722314165293,819.6610250928084,819.6290088396867,819.5169731207284,819.1970523952676,818.0794413679961
N2,p41-plant-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,823.8992633976708,922.314819,823.9029629986225,823.9103620465145,823.9362570971267,824.0102290986213,824.2689695391633,825.0068457847384,827.5734477145669
N2,p41-plant-0004,brics-odroid-015_cam0,brics-odroid-015_cam0,869.7098731115979,914.97937,869.724320173227,869.7532112153863,869.8542975227002,870.1428386217865,871.1495126149134,873.9986169078404,883.6738865729349
N2,p41-plant-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,752.3021231273955,930.794434,752.301754093903,752.3010160437652,752.2984330451492,752.2910545647819,752.2652475533723,752.1916643578327,751.9358733633975
N2,p41-plant-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,1061.888286440248,919.84082,1061.8905760004386,1061.895155062339,1061.9111811649727,1061.9569647672695,1062.1171460057897,1062.574281297582,1064.168149943849
N2,p41-plant-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,835.1065697471562,921.894775,835.11675061908,835.1370846126011,835.2079635309241,835.4080208617368,836.0808013317358,837.7952825554112,841.8522232906988
N2,p41-plant-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,880.725773203548,938.321167,880.7305745705986,880.7401754162953,880.77375856096,880.869540879786,881.2028137154915,882.1384904958272,885.1232458561295
N2,p41-plant-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,907.9958853612795,920.925659,908.0184740721473,908.0634929099984,908.2194130360888,908.6512562043714,910.0197633825765,912.4411657180082,914.6263872352431
N2,p41-plant-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,937.6948001048769,899.424316,937.6930362668961,937.6895085790528,937.677161546838,937.6418832425197,937.518396699811,937.1654710288522,935.928982068486
N2,p41-plant-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,856.2704499750031,925.858521,856.2694301654595,856.2673917086072,856.2602692899354,856.2400233528192,856.1703520141833,855.9809546605055,855.4133413335976
N2,p41-plant-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,787.1708683968179,938.355225,787.1717825320679,787.1736097501444,787.179993984144,787.1981406394616,787.2605771531088,787.4302235368932,787.9379139462941
N2,p41-plant-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,862.0287815005657,920.78302,862.0321504678424,862.0388881883935,862.0624679635349,862.1298194973139,862.3653254827396,863.0362822657605,865.3624706138366
N2,p41-plant-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,915.1299798804619,916.312195,915.1202818888846,915.1008854277444,915.0329927945432,914.8389708119275,914.1593915042793,912.2133818751648,905.3505845320869
N2,p41-plant-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,773.103851241376,903.016357,773.1031686877212,773.101806239558,773.097065411559,773.0837535648354,773.039723497397,772.9324123733811,772.6900588691954
N2,p41-plant-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,873.3460426883619,914.887695,873.3527846769985,873.3662685919352,873.4134616396558,873.5482933081045,874.0201386782294,875.3677068686711,880.0775975117289
N2,p41-plant-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,824.3345356316075,931.895264,824.3458917641052,824.3686767218707,824.4491955523922,824.6860726803249,825.6039369118283,828.4457447797848,833.374201661853
N2,p41-plant-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,763.808745894917,951.805908,763.8164982806132,763.8319909948559,763.8860892221593,764.0395813283521,764.5645780560507,765.9670909663963,770.7746318422107
N2,p41-plant-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,690.0672879132552,913.867126,690.0787372534716,690.1016352003863,690.1817703133026,690.4106617840886,691.2110126307646,693.5187500917551,701.6399003969943
N2,p41-plant-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,641.7300057365597,879.872681,641.7420411128116,641.7661931456154,641.8515883857707,642.1032220563682,643.0840924926364,646.1219461554591,655.848483549754
N2,p44-dog-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,877.708469617944,970.607117,877.7041058601453,877.6953770467235,877.6648125658346,877.5773684474004,877.2699420898626,876.3796501395976,874.6560976330808
N2,p44-dog-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,862.8782078035422,885.953552,862.893106543794,862.9226950076704,863.0241104457411,863.2966623165076,864.0869631573114,865.5036826975011,880.341530713278
N2,p44-dog-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,806.9283764989817,899.016907,806.9263776359903,806.9223798964766,806.9083876661174,806.8684086473805,806.7284678742724,806.3285152913079,804.9272592916656
N2,p44-dog-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,860.4302706954345,932.032104,860.4348101716348,860.4439154316584,860.4760627579958,860.5703717308215,860.9321131833645,862.3436215923646,869.5949077303243
N2,p44-dog-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,765.1459651858497,932.874512,765.163821822869,765.1995299957235,765.3244550632686,765.6809255554742,766.9232498622875,770.4286857938738,777.1036192094953
N2,p44-dog-0004,brics-odroid-008_cam0,brics-odroid-008_cam0,945.6842718550058,941.907043,945.6787886984312,945.6678222424141,945.6294381461771,945.5197564397594,945.1357203798221,944.0371866500831,940.1768032172077
N2,p44-dog-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,860.8326754964368,959.593506,860.8402493624957,860.8553958576492,860.9083956060731,861.0597122490403,861.5880264404051,863.0864897397603,866.2950525953084
N2,p44-dog-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,879.264499952649,933.87085,879.2644047169804,879.2642143380191,879.2635489800109,879.2616562186108,879.2551264495839,879.2372469741895,879.1825097195086
N2,p44-dog-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,755.807616429484,938.384766,755.8093769296305,755.81289792588,755.8252213702967,755.8604308475617,755.9836597718712,756.335706009047,757.5674428019641
N2,p44-dog-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,846.313876096642,953.767944,846.3143444062339,846.315281014174,846.3185590239126,846.3279237542504,846.360688511009,846.4542010808651,846.780321047631
N2,p44-dog-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,841.4112574953982,911.326538,841.4078972000643,841.4011765291409,841.3776533381874,841.3104369970933,841.0750954924636,840.4019677646318,838.0374579149023
N2,p44-dog-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,773.3426818171837,940.467224,773.3424104984756,773.3418678639146,773.3399686729159,773.3345426697679,773.3155546547912,773.2613288507746,773.0718374824136
N2,p44-dog-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,765.482513050664,941.986267,765.4810583935172,765.4781490800567,765.4679664917007,765.4388734571576,765.3370487120334,765.0461283821463,764.0279951426444
N2,p44-dog-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,930.2063354545531,986.61853,930.2020243878018,930.1934027878568,930.1632327892618,930.0770807750764,929.776107399941,928.9209437567164,926.3266528824247
N2,p44-dog-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,873.7101784448885,917.866882,873.7125824935181,873.7173904571522,873.7342169269363,873.7822805329268,873.9503630226598,874.4294007772736,876.0921806093037
N2,p44-dog-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,852.8450653186485,931.661072,852.8466189930525,852.8497263488446,852.8606021674321,852.8916765632808,853.0004442809698,853.3112720431794,854.3999027839321
N2,p44-dog-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,1002.7682279600791,958.992859,1002.8508736099329,1003.0161460457265,1003.5944015458053,1005.2448639010473,1011.0015530432524,1027.2828824760936,1057.0954717198215
N2,p44-dog-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,756.7109672951323,931.864014,756.7197688851738,756.7373269110068,756.7983099115266,756.9686153701186,757.5223277760124,758.8130979281902,762.1698750936821
N2,p44-dog-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,841.4328944591408,945.561951,841.4307620138661,841.4264971757362,841.411570792664,841.3689287009157,841.2197363906571,840.793943626949,839.3091426593792
N2,p44-dog-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,790.3062444968369,920.005005,790.3066036210603,790.3073218538478,790.3098355042005,790.3170159534577,790.3421311003618,790.4137481689369,790.6627802795789
N2,p44-dog-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,806.3634350704879,920.716309,806.364774015947,806.3674479588287,806.3767655075397,806.4030384652436,806.4911117550911,806.7136131167881,807.2611958145613
N2,p44-dog-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,825.0639057775104,909.549255,825.0652163681106,825.0678374980953,825.0770109153153,825.1032160705882,825.1948803853206,825.4563187593793,826.3660237722985
N2,p44-dog-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,725.3905925267512,900.313538,725.3938609507223,725.4003976016674,725.4232738117141,725.4886166889679,725.7171101903275,726.3681832312042,728.4151449936966
N2,p44-dog-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,832.4122031859864,901.922424,832.4123842079592,832.4127462532081,832.4140134252782,832.4176340343176,832.4303075359024,832.4665292869214,832.5934426172995
N2,p44-dog-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,737.3396896769275,892.527466,737.3368053911828,737.3310328206917,737.3107867372706,737.25257760891,737.0445114619384,736.4102135594487,734.4170368843111
N2,p44-dog-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,792.0252997403043,920.34082,792.0302406599792,792.0401238323923,792.0747289392833,792.1737208592499,792.5216008818451,793.5277742484918,798.5259241247778
N2,p44-dog-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,658.8665115382561,903.565063,658.8645047886467,658.8604912251044,658.8464430772669,658.806299721665,658.6657303888691,658.2635235219103,656.8489961708632
N2,p44-dog-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,706.2935763939577,894.818848,706.2977840454855,706.3061843757309,706.3354292456219,706.4176690994681,706.6909803370672,707.3655518860226,708.9345976903429
N2,p44-dog-0004,brics-odroid-026_cam0,brics-odroid-026_cam0,891.5554550264447,895.203247,891.5656176223481,891.5859413735641,891.6570593801231,891.8601241484982,892.5693429723673,894.5828441712019,919.1694542072769
N2,p44-dog-0004,brics-odroid-026_cam1,brics-odroid-026_cam1,895.3971910175553,935.543335,895.3954227643324,895.3918862529358,895.3795084110652,895.3441427030125,895.2203575266863,894.8666410418065,893.628113682257
N2,p44-dog-0004,brics-odroid-027_cam0,brics-odroid-027_cam0,901.2559253790995,920.350464,901.2531359218402,901.2475664705285,901.228172194987,901.1735931933565,900.9917820995881,900.5402214644605,899.4740819170767
N2,p44-dog-0004,brics-odroid-029_cam0,brics-odroid-029_cam0,825.6123677131714,919.495972,825.6179651354848,825.6291597148879,825.6683379581632,825.7802519329102,826.171672640775,827.2876380330581,831.1664542684033
N2,p44-dog-0004,brics-odroid-029_cam1,brics-odroid-029_cam1,793.1149604277394,927.140747,793.1416175534011,793.1924321626408,793.3477344212897,793.659781861746,794.1413681171281,794.488177671712,817.5444757878315
N2,p44-dog-0004,brics-odroid-030_cam0,brics-odroid-030_cam0,776.0543823634091,945.355957,776.0692159214203,776.0988831354861,776.2027194138935,776.4994033098018,777.5378995194271,780.5058039463395,790.9114215013018
N2,p52-instrument-0034,brics-odroid-002_cam0,brics-odroid-002_cam0,885.4076886710965,931.786255,885.4021247305577,885.3908508128563,885.3497895195991,885.2167591342501,884.432723629474,881.6539074742111,880.1040070185852
N2,p52-instrument-0034,brics-odroid-007_cam0,brics-odroid-007_cam0,875.3183633226615,919.000183,875.3286893121646,875.3493193945941,875.4212955795357,875.6249980122326,876.3160303484777,878.119900981617,884.1793038815298
N2,p52-instrument-0034,brics-odroid-007_cam1,brics-odroid-007_cam1,809.2392896759104,945.903381,809.247863006473,809.2650055700806,809.3249615529533,809.495896725712,810.0899135887787,811.7514446845829,815.4333179630646
N2,p52-instrument-0034,brics-odroid-012_cam1,brics-odroid-012_cam1,850.6044341269076,919.386963,850.6056943862227,850.6082155714935,850.6170467258372,850.6423387998279,850.7315695021272,850.99274615948,851.9863851253164
N2,p52-instrument-0034,brics-odroid-015_cam1,brics-odroid-015_cam1,789.217560371939,908.360901,789.2222397225826,789.2315936099698,789.2642817564295,789.3572460919357,789.6776824308483,790.5528847035988,794.3362219099836
N2,p52-instrument-0034,brics-odroid-016_cam0,brics-odroid-016_cam0,984.5509726041142,924.890198,984.5557101054909,984.5651844672916,984.5983380051214,984.6930047638413,985.0236674720695,985.9627043073608,989.1849351899147
N2,p52-instrument-0034,brics-odroid-021_cam0,brics-odroid-021_cam0,802.6807872204057,925.329956,802.7014376562792,802.74286074655,802.8891376027983,803.3185068495374,804.9688266134076,808.9732556101936,816.5928724184478
N2,p52-instrument-0034,brics-odroid-023_cam0,brics-odroid-023_cam0,855.3344758170588,918.969177,855.3349003439542,855.3357494180092,855.3387213899832,855.3472145627373,855.3769619668295,855.462137538717,855.7624035093593
N2,p52-instrument-0034,brics-odroid-024_cam0,brics-odroid-024_cam0,863.1531406756964,924.838501,863.1538189377688,863.1551805874734,863.1600008636792,863.1742579072323,863.2306010631027,863.4790398544673,868.4281616786685
N2,p52-instrument-0034,brics-odroid-025_cam1,brics-odroid-025_cam1,874.7498818549676,894.408875,874.7619952529914,874.7861784866504,874.870365129363,875.1070678377833,875.8932928533916,877.8310537404845,886.1792842754522
N2,p52-instrument-0034,brics-odroid-027_cam0,brics-odroid-027_cam0,880.9151958184258,907.767273,880.9142295843212,880.9122971096749,880.9055333808274,880.886207861935,880.8185617863197,880.6252293289123,879.9478889092383
N2,p52-instrument-0034,brics-odroid-030_cam0,brics-odroid-030_cam0,772.4967955534099,922.447449,772.5113318890105,772.5404714938842,772.6431683368675,772.9427963494068,774.0697516342304,777.515567064267,783.1609939842712
N2,p52-instrument-0034,brics-odroid-030_cam1,brics-odroid-030_cam1,777.1685486670453,898.433655,777.1457831726032,777.1001179195559,776.938865807859,776.4655848033697,774.6549915224728,769.3075474262765,766.650673043346
N3,p36-tea-0010,brics-odroid-001_cam0,brics-odroid-001_cam0,782.4989626952857,921.610657,782.5107564521462,782.5343778443771,782.6174101502074,782.8577521117002,783.7369600811245,786.472566177777,796.0608445661837
N3,p36-tea-0010,brics-odroid-001_cam1,brics-odroid-001_cam1,809.0219434759466,918.354065,809.0178044158234,809.0095437219253,808.9808129922712,808.9002515100478,808.6349585569288,807.9958186372663,806.5900459435616
N3,p36-tea-0010,brics-odroid-002_cam0,brics-odroid-002_cam0,877.6286051128469,940.340637,877.6442072546305,877.6753973800189,877.7844143823479,878.0946247700962,879.1657956813694,881.9155232182102,887.6514474304669
N3,p36-tea-0010,brics-odroid-006_cam0,brics-odroid-006_cam0,852.0559417524189,919.383789,852.0522347843327,852.0448207057791,852.0188699357478,851.9447120611406,851.6850098746503,850.941718831335,848.334951286649
N3,p36-tea-0010,brics-odroid-007_cam0,brics-odroid-007_cam0,883.5842022711734,924.420349,883.5907160508101,883.6037620006497,883.6496168376707,883.7823166072652,884.2673759170991,885.8579403423454,890.7054341479997
N3,p36-tea-0010,brics-odroid-007_cam1,brics-odroid-007_cam1,868.8830908524818,931.304504,868.88590305104,868.891595585527,868.9122646300574,868.9785457739952,869.3491334983123,873.4494627510451,886.4526788827569
N3,p36-tea-0010,brics-odroid-009_cam1,brics-odroid-009_cam1,756.7067253516059,931.934998,756.7090650588361,756.713732007969,756.7299365990232,756.7751514151342,756.921759334738,757.2611710776795,757.9455534685096
N3,p36-tea-0010,brics-odroid-010_cam0,brics-odroid-010_cam0,956.491645327415,932.026672,956.4882003235784,956.48131005339,956.4571913509814,956.3882571347224,956.1467112639216,955.4542048234798,953.0030868437755
N3,p36-tea-0010,brics-odroid-010_cam1,brics-odroid-010_cam1,815.4442459749152,934.134155,815.4454628492194,815.4478965367672,815.4564138020877,815.4807433520768,815.5658327347296,815.8083976470542,816.6510373279615
N3,p36-tea-0010,brics-odroid-011_cam0,brics-odroid-011_cam0,803.4896556604573,922.774414,803.4934331660136,803.5009879899411,803.5274279084189,803.6029536913896,803.8670976035758,804.6201155949907,807.236379623046
N3,p36-tea-0010,brics-odroid-012_cam0,brics-odroid-012_cam0,862.0793186119304,926.425415,862.0817807262671,862.0867049056635,862.1039390161642,862.1531748975265,862.325448763894,862.8172169124001,864.5332539415128
N3,p36-tea-0010,brics-odroid-012_cam1,brics-odroid-012_cam1,792.2679144959494,926.514709,792.249854541106,792.2131329037892,792.0779239942173,791.6234763775713,789.0494647186617,780.8757586978923,775.8204845779293
N3,p36-tea-0010,brics-odroid-014_cam1,brics-odroid-014_cam1,849.4111052225006,922.314819,849.4257838555797,849.4551390580726,849.5578606031642,849.851165164097,850.8755708570491,853.7841773141306,863.7610662223846
N3,p36-tea-0010,brics-odroid-015_cam0,brics-odroid-015_cam0,820.315584057347,914.97937,820.3206073410109,820.3306610589194,820.3659243311032,820.4673260854466,820.8299887785038,821.9375733373478,831.7304599369048
N3,p36-tea-0010,brics-odroid-015_cam1,brics-odroid-015_cam1,794.5360420266629,930.794434,794.540623517838,794.5497694481925,794.5816022643165,794.6710549517394,794.967652218388,795.695221750847,797.3632973469402
N3,p36-tea-0010,brics-odroid-016_cam0,brics-odroid-016_cam0,948.8801643148273,919.84082,948.8838608826334,948.891253957959,948.9171290886102,948.9910526080567,949.2497216451384,949.9882339826752,952.5666948417368
N3,p36-tea-0010,brics-odroid-017_cam0,brics-odroid-017_cam0,877.2437784375387,921.894775,877.2466003143652,877.2522477492306,877.2720525081455,877.3289716699152,877.5321709761463,878.1491746158302,880.7875610336479
N3,p36-tea-0010,brics-odroid-017_cam1,brics-odroid-017_cam1,865.5918614748437,938.321167,865.5930008156228,865.595279515198,865.6032551528825,865.6260443107252,865.7058252865734,865.9339332539116,866.7342096493837
N3,p36-tea-0010,brics-odroid-019_cam1,brics-odroid-019_cam1,934.0149293545147,920.925659,934.0180830221199,934.0243902206734,934.0464639808285,934.1095195713771,934.33007078811,934.95899092718,937.1460035353207
N3,p36-tea-0010,brics-odroid-020_cam0,brics-odroid-020_cam0,828.3357259746956,899.424316,828.3550233228399,828.3935143823893,828.5271545840841,828.8999736736987,830.1081202991949,833.2751395841594,844.6100779772803
N3,p36-tea-0010,brics-odroid-020_cam1,brics-odroid-020_cam1,798.2892465201471,925.858521,798.2819265043468,798.2672982563596,798.216222785043,798.0713423830115,797.5761947838554,796.2564063519619,794.3996647784328
N3,p36-tea-0010,brics-odroid-021_cam0,brics-odroid-021_cam0,831.4344809795211,938.355225,831.4348395668994,831.4355530214465,831.4380117175158,831.4447232310122,831.46508303875,831.5053109007256,851.3018292846732
N3,p36-tea-0010,brics-odroid-021_cam1,brics-odroid-021_cam1,779.1639405913166,920.78302,779.1613323206841,779.1561203774542,779.1379267139569,779.086353940097,778.9104900590155,778.4446830595986,777.1477935783347
N3,p36-tea-0010,brics-odroid-022_cam0,brics-odroid-022_cam0,823.7421588992974,916.312195,823.7426953355836,823.7437681830168,823.7475228850781,823.7582483433065,823.7957610776919,823.9027148057434,824.2744416370015
N3,p36-tea-0010,brics-odroid-022_cam1,brics-odroid-022_cam1,835.8916955104934,903.016357,835.8943123447373,835.8995535399187,835.9179771334614,835.9713062193317,836.1664036184246,836.8079499431377,840.0048947575791
N3,p36-tea-0010,brics-odroid-023_cam0,brics-odroid-023_cam0,867.6093786441263,914.887695,867.6237800203978,867.6525171650223,867.7524134907324,868.0320978833224,868.9486888687306,871.0963323159053,874.4191969940789
N3,p36-tea-0010,brics-odroid-024_cam0,brics-odroid-024_cam0,814.3241897784673,931.895264,814.3244438346195,814.3249519465598,814.3267303345348,814.3318114103204,814.3495947939231,814.4004011902801,814.5781854225181
N3,p36-tea-0010,brics-odroid-024_cam1,brics-odroid-024_cam1,852.580081177354,951.805908,852.584066101414,852.592037454342,852.6199530000086,852.6998474674542,852.981071759473,853.7984835908094,860.6653838862813
N3,p36-tea-0010,brics-odroid-025_cam0,brics-odroid-025_cam0,651.0626477055922,913.867126,651.0790258521686,651.1116767916526,651.2248606371403,651.5391455589269,652.5430028721544,654.3822718525956,656.2514091388023
N3,p36-tea-0010,brics-odroid-025_cam1,brics-odroid-025_cam1,810.97006366984,879.872681,810.9340419343896,810.8626870206066,810.6199493685184,809.9813446345833,808.2982274988177,806.7105723539429,805.5920724299344
N3,p36-tea-0010,brics-odroid-026_cam0,brics-odroid-026_cam0,853.7727997301757,921.928467,853.7786701605683,853.7904108831038,853.831501960401,853.9488925973582,854.3596147224366,855.5318638115509,859.0578203449289
N3,p36-tea-0010,brics-odroid-026_cam1,brics-odroid-026_cam1,882.5094646800264,927.79425,882.5098198904604,882.5105302402002,882.5130157176885,882.5201106886911,882.5448687399546,882.6149748742715,882.853213566138
N3,p36-tea-0010,brics-odroid-027_cam0,brics-odroid-027_cam0,927.6569579127653,917.449829,927.6269461101136,927.5669206918238,927.3568126911844,926.7563409402754,924.6527576664871,918.6271136357204,897.3596706003398
N3,p36-tea-0010,brics-odroid-027_cam1,brics-odroid-027_cam1,788.4136662973157,919.998901,788.4243286852759,788.4456545303688,788.5203062162622,788.7336930321042,789.4816719334059,791.6272743208068,799.1243979551062
