sequence,camera,disagreement_3model,log_spread_3model,disagreement_2model,primary_rel_err_pct,ensemble_e4_rel_err_pct,ensemble_e5_rel_err_pct
p44-dog-0004,brics-odroid-026_cam1,0.33171249794188307,0.3578050952236404,0.258496995139138,4.308781324384088,8.973206497416808,24.09874070665044
p44-dog-0004,brics-odroid-027_cam0,0.5660653477708931,0.485376789312164,0.09862136736553376,2.9924221888587,1.9150686701868598,7.070823294548807
p44-dog-0004,brics-odroid-027_cam1,0.6544662078783923,0.5252545821154713,0.05414636747555157,14.083414385044653,16.378798892061493,14.083414385044653
p44-dog-0004,brics-odroid-028_cam0,0.5965486751927366,0.48802022008072826,0.053097497764610084,15.851024119872747,18.968657957955052,22.17018955026264
p44-dog-0004,brics-odroid-029_cam0,0.40560959137889596,0.4818393092871229,0.4727284268290439,10.588802992603004,13.768487847074272,36.46118522637746
p44-dog-0004,brics-odroid-029_cam1,0.6769213653379514,0.6308016970651459,0.259884546984262,14.38825921864052,2.43648868648012,11.183800877646032
p44-dog-0004,brics-odroid-030_cam0,0.3765268202802568,0.38567899749019624,0.22212568688157808,17.63149507503447,7.913712327367427,2.950568121294449
p44-dog-0004,brics-odroid-030_cam1,0.18498439400607272,0.1717233755041754,0.17130262151141193,17.22671625793587,9.805627412485599,16.168496344513088
p52-instrument-0034,brics-odroid-002_cam0,0.264723669837815,0.24221970439968096,0.03470842959000767,4.8373662691557895,6.474754553224815,4.8373662691557895
p52-instrument-0034,brics-odroid-007_cam0,0.30117967717608013,0.28478855063154873,0.2828792313884092,4.8701827625207255,9.68764453367905,4.068960560805453
p52-instrument-0034,brics-odroid-007_cam1,1.2339873327415871,1.010330376395482,0.9323391978149289,14.467045075505444,41.75028137175376,21.057977802068972
p52-instrument-0034,brics-odroid-012_cam1,0.4831255225259581,0.395799709941152,0.005050535523025785,7.50836011147573,7.741632102669313,7.50836011147573
p52-instrument-0034,brics-odroid-015_cam1,0.3582697359880727,0.331778476537552,0.3287681782103648,13.507922221764588,2.0989112586690517,5.016256748813977
p52-instrument-0034,brics-odroid-016_cam0,0.05723537170803256,0.05828930981043481,0.01075636911506489,6.713308091518984,6.140919293058665,5.5716006734023
p52-instrument-0034,brics-odroid-021_cam0,0.8446285522456402,0.7273155091526715,0.2349757851959949,13.181699372110254,2.3049953632365376,9.934355567323705
p52-instrument-0034,brics-odroid-023_cam0,0.49984642599544954,0.4946168476067133,0.24571620480833897,6.907322583682259,5.327804508429101,19.17098863697798
p52-instrument-0034,brics-odroid-024_cam0,0.44235410772724343,0.5752169343609779,0.5598643279680701,6.6668100899056295,24.43509379753542,64.04969585062722
p52-instrument-0034,brics-odroid-025_cam1,0.35646819455554707,0.3659931448867582,0.2141175161697521,2.50054344552427,8.561563660969275,20.878756877272718
p52-instrument-0034,brics-odroid-027_cam0,0.8737243503422952,0.699680798756865,0.14774552520546377,3.0415672409904153,9.958130846850436,3.0415672409904153
p52-instrument-0034,brics-odroid-027_cam1,0.407366455301828,0.3609406303916414,0.06487025106529003,13.459696440082695,16.222561955432003,13.459696440082695
p52-instrument-0034,brics-odroid-028_cam0,0.9498835723152077,0.7315114042022333,0.12655738148060963,9.25106535547641,14.822835180716195,9.25106535547641
p52-instrument-0034,brics-odroid-030_cam0,0.5325797205183425,0.4349473090960215,0.02283503678210841,16.18772680892307,15.225272853166869,14.251766606598318
p52-instrument-0034,brics-odroid-030_cam1,0.41942625086269175,0.41908641180642925,0.20235167064743953,13.314411624528919,4.051571140192892,13.314411624528919
